tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
10,10,52.27621,20.84132,9668.3,327.0,LOT283,0,12.0,45.8241,2.0797,41.2685,51.1097,70.692,2.4768,0.0,1.0403,0.0511,-0.0574,0.1071,0.3549,0.5323,0.3925,0.4007,-46.4664,-46.4274,-49.5615,4.0241,0.2003,3.4194,222.5991,0.001,2339.6234,1012.7497,-433.0757,1366.2925,1244.2352,677.7751,101.7419,-139.7646,21464735.4017,21489408.085,20780235.8321,19935132.8293,20310252.6268,20956721.4591,23090380.9407,23154624.2189,1188842.5354,-402866.738,344449.6591,-556797.0725,-615115.6945,506463.2259,184757.8008,-943278.2545,931.6981,743.2328,515.6509,989.2644,718.4502,815.9862,594.2835,749.911,888.0889,773.8902,834.282,886.8133,668.5091,838.8646,852.4356,716.0878,1272.0551,994.7245,1518.4208,1646.5683,1729.8719,1666.1844,1304.2808,1516.3031,1659.4061,1307.8515,1013.1958,1517.8517,1502.7477,1831.2327,1166.5229,1579.7821,-134.8584,-116.6744,-264.2694,29.6115,-157.1441,86.5331,-1.2645,-310.9966,0.0418,-0.0316,-0.003,0.0297,0.0182,0.0472,-0.0461,0.1004,48.4493,49.61,44.5436,43.0997,46.8902,43.5467,47.6251,44.2255
11,11,52.28733,20.82875,9678.2,327.0,LOT283,0,10.0,44.471,2.4618,39.7006,50.0191,87.4544,1.4938,0.0,0.9824,0.051,0.0282,0.0759,0.4285,0.5895,0.3986,0.3831,-42.5545,-45.9863,-48.628,4.5592,-0.4266,2.0697,214.6618,-0.1474,150.1948,3051.9611,845.1493,608.7282,357.2492,-627.4151,-815.7159,292.1467,22523224.341,20317022.2169,22628510.8491,23801138.468,20071273.8075,20684380.8378,23191323.8639,23033336.9926,1431693.0305,-1647179.9857,-709033.4345,-1124092.885,-1525435.9165,-458715.0147,1098382.7727,2068097.6596,668.0286,632.9756,798.2486,722.6604,846.8454,918.2003,909.1387,763.6379,771.711,691.1631,632.0426,746.0652,866.0715,632.4506,815.48,769.8406,1357.5476,1481.5024,1405.4911,1468.9968,1587.7625,1556.981,1493.4635,1356.1952,1236.2495,1640.4821,1655.9473,1591.4949,1463.0303,1395.4409,1422.9567,1705.9991,110.3128,-192.7075,164.0245,41.0528,-5.6584,48.4936,-255.3655,-133.9106,0.0401,0.0326,0.0139,-0.0516,0.0553,-0.0033,-0.0228,0.0977,45.2674,43.6686,42.2909,42.0621,45.3988,44.5023,44.4624,46.4006
12,12,52.29845,20.81619,9686.4,327.0,LOT283,0,10.0,46.6462,2.1937,42.2278,51.4782,82.0294,2.494,0.0,1.0019,0.0702,-0.0263,0.0686,0.4263,0.502,0.3524,0.4176,-43.7035,-46.2674,-50.9006,1.3824,0.3648,1.3351,224.3353,0.0053,1628.1676,-1337.608,-2212.6817,1232.1639,-93.5502,713.1789,551.8491,-824.7458,21870141.4441,22504075.088,23425277.529,19632082.4695,22094990.9555,19154807.334,22687360.5632,24335260.9505,-1182452.3175,-222519.848,-2099300.9832,415651.6854,782384.1787,1393953.6877,-2422639.632,-950673.186,598.2431,859.7298,703.1442,932.9654,874.1069,731.8313,980.8508,820.7145,735.0488,962.4176,900.9222,935.3003,937.6669,991.0536,652.9098,907.3135,1598.426,1405.0544,1330.8418,1260.2209,1404.7471,1716.4183,1803.5606,1559.8968,1202.0775,1493.5739,1681.0719,1714.5757,1563.5647,1631.381,1571.2259,1840.4685,65.6458,268.0104,418.2337,-112.5876,-183.0527,115.5849,-24.1274,-39.4819,0.0362,0.0353,-0.0164,0.0606,-0.0719,0.0569,-0.0436,0.0405,43.4528,45.25,45.411,45.7462,42.4135,43.8665,48.4228,44.8651
13,13,52.30957,20.80362,9692.7,327.0,LOT283,0,9.0,44.2869,1.7947,39.8379,49.812,77.5479,2.2053,0.0,0.9634,0.0634,0.0064,0.1421,0.424,0.4974,0.3497,0.3851,-43.8154,-44.0611,-48.1162,-3.2045,-0.3727,1.0492,218.1996,-0.1216,321.2019,-341.1397,1472.0125,-1152.4462,645.026,-1695.164,352.65,-647.335,23369637.3137,21529190.1791,20415184.7059,21564437.0267,22594712.0067,20261265.7881,20211314.1829,24583760.9,255100.8622,1636670.2237,-914147.1529,753494.4291,102679.4321,946669.425,1025341.0546,1443111.011,642.4373,906.0073,914.1118,782.9621,901.2093,717.2566,756.7266,732.3669,814.2316,726.8198,975.6597,729.501,636.1662,700.6529,643.232,912.1358,1483.6641,1661.1418,1509.5738,1390.8973,1327.062,1580.9978,1363.3033,1258.0691,1150.1777,1207.5815,1579.0036,1381.027,1745.3161,1231.7815,1365.8038,1513.8601,-387.7897,-175.0041,297.9194,-281.2428,-53.3862,-68.1819,-112.7983,28.8379,0.0706,0.0034,0.0484,0.0621,-0.0243,-0.0337,-0.0362,0.075,46.864,47.1824,43.985,42.4932,49.9101,44.7304,43.2507,43.363
14,14,52.32069,20.79105,9697.1,327.0,LOT283,0,9.0,45.5056,2.9151,41.4925,50.8365,86.0103,1.9519,0.0,0.957,0.0356,-0.0309,0.0866,0.4645,0.5671,0.4002,0.3482,-46.2745,-46.5869,-48.8119,-2.063,-0.3891,1.0421,218.2099,0.3085,-976.923,-843.0205,-148.1077,1489.1841,21.0826,945.3902,2842.5243,1091.7786,22007791.4783,24150427.5938,24522246.0452,23391995.8135,19035450.0511,19216489.5568,22724245.8744,20876687.3984,-320991.1958,922873.4918,-99229.4264,-1092808.6246,1337054.2201,-346043.8321,694029.3454,-1247909.228,836.9507,825.6306,803.4943,813.111,751.2261,885.8596,832.0674,815.9713,954.0159,831.6801,623.0629,884.2095,722.017,781.07,813.9608,879.2442,1800.3339,1436.5273,1272.1634,1087.8886,1647.1709,1677.3824,1566.941,1437.6012,1784.3904,1245.8393,1328.5751,1316.8132,1704.6247,1622.7284,1587.4337,1350.8669,386.2607,185.4199,-343.8574,-88.5762,186.7505,-213.3803,184.1264,226.6624,0.0919,0.046,0.0623,-0.1117,0.017,-0.0672,-0.019,-0.0274,46.3758,49.2317,46.162,41.5717,42.4939,44.3082,42.4099,42.9951
15,15,52.33181,20.77848,9699.5,327.0,LOT283,0,10.0,44.1344,2.4094,39.918,48.7557,97.7464,1.7133,0.0,0.996,0.0465,-0.0135,0.1031,0.4712,0.5466,0.439,0.3674,-44.1149,-48.8105,-47.9849,2.7595,-0.1351,1.7945,219.6398,-0.4796,-2827.1795,37.0991,744.0388,-755.3439,-154.2369,-153.342,-79.8574,159.9256,24421851.0219,22259185.0336,22207281.0568,20626684.7741,20059711.8561,21636244.2445,22847864.3504,21386849.8656,-33559.9077,-979305.4251,-824465.3305,668133.5411,1518786.6744,-458251.8709,-650667.4025,-396544.1345,795.8924,775.7168,797.2989,962.2759,912.4581,861.2604,773.8272,904.4517,902.2871,817.904,887.743,657.3672,846.0008,726.6732,694.3682,750.9319,1295.5092,1503.4125,1615.3337,1644.5062,1577.8691,1492.4884,1574.3177,1457.5286,1557.3192,1445.9632,1384.3931,1774.8813,1416.5523,1386.2706,1404.1077,1524.8377,-97.6546,215.9099,230.2702,138.8506,81.3138,227.6184,51.1158,-158.8285,0.0331,-0.0525,-0.0392,0.0804,0.0223,-0.0288,-0.0401,-0.0553,42.1703,43.0825,46.5099,44.4816,44.5256,44.335,46.5606,43.0795
16,16,52.34293,20.76591,9699.9,327.0,LOT283,0,10.0,44.1856,1.9307,38.893,49.9825,83.8495,2.2091,0.0,0.9787,0.0436,0.026,0.0975,0.4765,0.5361,0.3569,0.4368,-45.7057,-48.8411,-48.3097,-0.5469,-0.2311,2.0936,216.4598,-0.0627,-628.9848,1470.1669,515.6715,-889.6901,1846.2906,-419.4008,-1220.0896,-809.6109,19773801.8147,23706376.3882,21478067.8624,21538083.2266,22726827.9444,22596241.3725,23487068.0033,22014691.8139,1091076.3236,-1166666.9243,-532138.2022,-1462526.8805,-1150636.0387,637471.0595,-1078360.5396,-649125.6215,875.5974,833.5936,964.0018,676.9087,759.1721,847.341,704.255,806.8734,968.4261,970.7357,795.0446,787.2321,771.8429,810.0482,1013.7644,1050.9059,1237.3389,1354.3198,1479.9546,1580.7314,1146.5122,1482.8087,1596.0409,1871.5407,1573.0731,1387.7561,1345.4936,1607.74,1692.6969,1593.6457,1707.224,1701.3631,343.0651,373.0949,31.5508,131.8521,261.1732,369.6055,-163.8744,72.0356,-0.023,0.0165,-0.0823,0.0005,0.0101,-0.0279,-0.0317,0.1083,45.2246,43.9622,44.8899,43.9549,41.7983,43.8589,45.4022,44.3453
17,17,52.35405,20.75335,9698.3,327.0,LOT283,0,11.0,43.8683,3.0353,38.8705,49.5731,75.7493,2.2267,0.0,1.0234,0.0695,0.0363,0.168,0.4686,0.5441,0.3925,0.4372,-42.8393,-41.7684,-47.4983,0.299,0.3575,1.9486,227.3933,-0.1533,-453.3506,889.6155,-4915.8424,-90.2255,-2662.9735,-381.7009,1088.0865,-1261.9215,24012787.0559,21172627.6868,21841021.949,24099077.9126,21738513.681,22675876.5216,23536353.5924,23160577.1783,653653.6972,-1471836.0955,-1471000.799,1598299.2716,-584825.5953,-1184936.3851,1635429.8302,-556086.5521,852.6064,767.2322,671.0288,872.6218,814.0374,836.071,982.7189,816.9395,835.3497,793.0915,812.8613,1018.2635,577.9587,1031.194,813.1182,827.207,1167.5059,1194.1315,1604.3187,1503.3839,1443.3336,1376.5939,1465.7382,1579.7238,1504.1153,1429.8551,1254.5668,1896.946,1478.4052,1617.0643,1374.3245,1345.1014,1.9378,-235.3584,188.983,-192.9339,-6.5555,0.7714,77.1087,114.0723,-0.0056,-0.0524,0.001,-0.0473,-0.0203,0.0061,-0.0368,0.0231,44.4921,41.4037,45.5607,45.0282,42.097,48.0813,45.3682,43.1215
18,18,52.36517,20.74078,9694.8,327.0,LOT283,0,9.0,45.075,2.4744,40.8352,50.55,87.6942,2.6703,0.0,1.0042,0.0421,0.0409,0.1175,0.4604,0.5177,0.3962,0.468,-43.8658,-48.3519,-48.1227,2.5889,-0.1959,1.6649,226.043,-0.0612,-1443.9861,2594.5323,-442.8313,-3715.8997,979.8975,619.313,51.5837,-38.1481,18966266.7601,22522015.2211,22115976.4382,22662249.9116,21399907.7783,23818982.5565,23994432.6734,22463601.3611,961906.3346,392283.6611,114355.9075,-1913200.2233,1560508.2505,1440550.2137,320947.0966,-3161195.3202,723.7295,830.0113,816.6783,784.2264,859.2727,954.937,957.8233,759.34,870.8429,869.249,890.6603,787.2168,957.6231,812.8879,612.4799,892.3678,1336.8417,1765.024,1375.4154,1484.3546,1751.6949,1378.6344,1403.1589,1328.9248,1420.3744,1496.0722,1377.8128,1037.0546,1113.5802,1572.1059,1328.0959,1233.126,1.9582,-229.3117,-267.5538,321.8647,45.2528,-209.7743,-262.052,-86.3813,-0.0051,0.0681,0.1156,0.0119,-0.0161,0.0608,-0.0827,-0.0993,47.4809,44.2695,42.6627,48.0566,40.7795,43.9234,45.8115,49.1998
19,19,52.37629,20.72821,9689.3,327.0,LOT283,0,9.0,44.6941,3.007,39.8896,50.6872,85.7794,2.9129,0.0,0.987,0.0465,0.0105,0.062,0.4773,0.5221,0.4499,0.3955,-43.6874,-44.6165,-48.0121,1.7158,0.1853,2.9319,223.9099,0.2644,425.7601,10.6958,-195.5333,-929.1523,135.379,975.3984,-517.3846,1268.1776,23488953.4795,22721828.5499,22759770.5137,24205435.2767,23466394.7168,20284314.0596,21847220.7971,20349030.6966,72908.595,1492071.969,2980912.9206,-898310.5762,-297014.4917,-850227.5038,84564.136,-561304.1388,809.8124,778.2178,798.8368,901.4835,878.4233,834.891,662.2363,873.1758,819.6941,801.4545,809.678,748.9193,713.9567,795.33,750.4687,845.491,1461.4061,1806.6298,1720.7843,1504.2055,1597.2564,1356.4335,1836.3581,1685.9358,1401.3078,1656.7698,1360.3212,1509.3174,1169.6076,1443.383,1748.8146,1580.8212,470.7655,60.2953,350.8243,-46.1606,27.9497,-244.375,-15.0177,-72.9538,-0.0494,-0.0056,-0.0054,-0.0332,-0.0558,-0.0873,-0.0135,0.0188,45.7985,48.025,48.1796,44.4448,44.9493,46.5178,42.8125,44.6675
20,20,52.38741,20.71564,9681.9,327.0,LOT283,0,11.0,43.54,1.9461,38.7365,47.7568,82.7419,1.9607,0.0,1.0055,0.0658,0.0047,0.0551,0.4193,0.5815,0.4185,0.4269,-45.1546,-49.2397,-49.9574,1.3145,0.4932,1.7486,219.0425,0.1189,-259.5519,59.0037,-444.2252,-1563.0337,-221.5931,449.1867,-1527.2784,563.1217,22759983.1956,19535163.6039,21571311.0204,22696371.0857,23557639.2517,22531347.2037,23104346.6331,20840677.1827,946822.5983,-338838.9644,-629640.2634,48108.682,-1001810.921,674746.8003,-746798.9438,903589.9626,890.581,650.0207,863.0708,871.643,662.8674,828.8479,891.1651,786.9864,837.3557,669.1591,750.882,785.0874,893.0235,617.2728,773.3747,784.3045,1682.8574,1297.2585,1402.795,1437.0805,1427.2135,1456.0025,1553.5317,1372.9656,1422.374,1339.086,1506.9842,1582.3781,1354.2696,1473.6879,1183.9293,1622.6658,-93.338,24.1305,-221.988,352.0253,125.0477,199.3659,1.916,-169.9197,0.0796,-0.0045,0.0024,-0.0147,-0.0742,0.0254,0.0513,-0.0621,47.5348,42.0056,44.7759,41.8574,46.5448,44.179,44.4336,45.535
21,21,52.39853,20.70308,9672.6,327.0,LOT283,0,10.0,46.4422,2.506,41.4634,50.5624,82.5712,3.2634,0.0,0.9746,0.0419,0.0567,0.1323,0.4826,0.4647,0.398,0.3273,-46.0448,-46.7292,-48.4912,-1.3884,0.2291,2.3143,220.3456,-0.1783,307.9253,-508.0128,1614.78,-2951.9234,-920.8652,-1579.5862,-1356.4885,-993.586,21953020.3469,23980953.4902,22177498.3952,22394136.5618,18350243.0596,21404925.3489,21941690.4895,23486202.7793,-224682.1325,538309.6568,-716467.3058,-1048169.1608,-383538.6353,-1923298.7306,-1052531.4455,-419470.6491,732.5885,870.9655,794.9498,638.4658,972.4881,748.7687,822.7438,898.4203,792.4677,717.5172,689.6221,926.1673,924.7779,811.502,848.0516,892.1365,1612.1605,1691.6181,1477.5078,1451.9158,1540.2746,1399.6753,1478.1009,1267.3807,1517.6968,1708.0526,1099.295,1567.9978,1665.2824,1653.4549,1529.1638,1522.6904,-132.5499,-375.1625,-209.0634,-190.4281,312.6809,-99.5014,70.7096,-8.5816,0.0071,0.0032,-0.0104,0.0982,0.0091,0.06,0.0493,-0.004,42.9764,39.961,42.7238,44.1866,45.6588,44.0476,43.0088,45.3448
22,22,52.40965,20.69051,9661.7,327.0,LOT283,0,9.0,43.1987,2.4941,38.9477,48.1312,95.1696,1.9134,0.0,1.0214,0.0655,0.0103,0.128,0.4815,0.5436,0.389,0.4301,-45.8404,-44.1612,-47.9361,-6.7271,-0.2467,1.7289,217.0989,0.159,1159.4469,1245.7136,-490.4723,-706.5802,-142.5916,-1090.6021,1.1947,-2933.5343,21762044.8203,22570896.4728,23304762.9567,23816524.5467,22986079.2318,22101676.012,19258820.1229,22785638.1516,1395835.4985,152939.0461,107911.7534,142982.838,-29133.8575,359027.7205,-741747.2213,901063.1134,703.0174,671.0691,751.5877,884.0103,722.5032,863.1508,826.0896,720.0075,921.7342,881.0985,673.0952,652.1401,732.6839,796.414,791.78,774.363,1381.4766,1484.4865,1358.7472,1247.4948,1516.8634,1597.1482,1334.9887,1541.1161,1728.6978,1733.1525,1656.5694,1508.741,1355.8495,1614.3977,1782.1698,1125.4061,58.9227,29.0991,-11.7597,-44.5251,-190.0472,-85.1508,60.2594,-40.0294,-0.0602,0.0846,-0.0803,0.1702,-0.059,0.0157,-0.0181,-0.1129,40.7044,40.7566,44.1078,44.3439,47.8458,44.6011,45.3193,47.8011
23,23,52.42077,20.67794,9649.1,327.0,LOT283,0,9.0,48.0552,2.9883,43.3417,53.5946,76.994,1.7681,0.0,0.9822,0.0527,-0.006,0.069,0.4152,0.6084,0.3618,0.3231,-45.4337,-45.729,-47.2267,-5.9108,0.1317,0.4878,218.3595,-0.3422,1317.2237,379.13,-688.4706,-279.0375,61.2475,-144.9476,-250.4261,-495.892,20798461.8009,20501460.287,23959020.7545,23604658.2164,20900618.8916,19435589.353,23516060.2247,20909667.5093,-124374.4516,894713.3542,-630565.8287,650053.0817,747859.7165,253841.0567,-475048.7099,569220.2218,915.292,875.6458,718.1308,834.7885,868.5589,901.2113,791.6732,811.0237,856.5654,809.5193,804.8195,720.7513,745.7374,565.4595,689.7764,788.2026,1666.7858,1480.7416,1468.0019,1611.6984,1609.8473,1663.19,1493.7524,1871.407,1218.4551,1279.3782,1278.1976,1649.913,1628.1938,1441.0335,1741.711,1341.1609,-87.8905,-93.7462,234.8737,103.6531,-38.2579,96.3706,-175.3399,73.0193,0.0678,0.007,0.0648,-0.101,0.0679,0.0084,0.023,0.0602,46.0023,44.3059,43.6761,46.5203,47.9208,42.7704,43.8716,44.4971
24,24,52.43189,20.66537,9635.1,327.0,LOT283,0,9.0,44.1315,2.2241,40.1105,49.3956,83.3083,1.6753,0.0,1.0251,0.0537,-0.0103,0.1205,0.3665,0.5156,0.429,0.3754,-43.5662,-45.2397,-47.2217,2.3332,0.0857,1.498,222.8155,0.2726,-1006.381,1630.2154,330.2878,-1169.1258,500.4645,-614.0208,-202.1022,61.8597,21942863.2319,19582188.9529,20601169.5001,23156785.1963,22494983.4044,22324234.3138,23582463.0903,21288576.1348,-1252101.8849,-842099.8061,-1422453.483,-696613.486,568151.7139,110005.0445,-576076.8769,445325.4627,910.6957,611.8213,930.7009,759.8991,701.3397,825.3905,829.4445,735.1379,717.4595,713.0482,685.6617,805.7915,771.647,835.9822,781.996,930.2475,1563.7481,1576.0601,1099.3291,1345.2534,1591.0176,1571.5288,1361.1508,1502.0871,1784.2202,1137.4133,1341.9891,1437.5262,1639.9157,1694.1892,1471.0192,1518.4861,-114.9234,5.456,75.5452,-179.3408,62.5212,-133.5376,-263.2286,-94.0438,0.0113,-0.0192,-0.0721,0.0079,0.018,0.009,-0.0039,0.0091,44.318,42.1013,44.7236,43.8953,48.8779,40.7722,45.8184,47.9954
25,25,52.44302,20.6528,9619.7,327.0,LOT283,0,12.0,46.565,2.7108,41.7401,51.9285,71.2478,1.3096,0.0,0.9956,0.0365,0.0013,0.1265,0.4523,0.5431,0.359,0.38,-42.6867,-46.276,-48.8742,1.1846,-0.1051,3.0913,212.9162,0.1597,-7.8457,-807.8661,-1892.8161,159.9467,-801.8111,-499.7558,1234.3973,2044.3828,21513460.6996,24472109.6397,19708969.1115,22698050.8426,19948723.1642,21456252.3683,19678237.2655,21290492.6377,-320446.7732,538560.4426,2248958.0115,-946727.7503,-1128724.0616,390264.6464,-1918609.9193,104363.9058,853.9727,837.3801,810.2106,584.1674,791.2448,839.2516,865.9213,875.9928,743.0763,845.9183,785.0039,968.5097,810.4048,588.9332,752.7393,693.2272,1823.6413,1375.0374,1512.3528,1174.1247,1455.5183,1317.2623,1637.741,1555.6252,1804.4732,1544.8945,1698.0779,1684.2471,1534.4571,1591.5351,1164.5675,1794.2244,16.1626,88.7199,-311.3618,-187.3854,268.7945,-91.8683,82.5405,102.0788,0.0956,-0.0072,0.0885,0.0563,-0.0237,-0.0423,0.0376,-0.053,46.2468,49.2236,43.3347,45.0279,44.9326,46.0877,43.929,46.6926
26,26,52.45414,20.64024,9603.1,327.0,LOT283,0,12.0,43.9585,3.3502,39.5691,49.232,91.6022,2.5173,0.0,0.9956,0.0534,0.0581,0.1123,0.4366,0.5993,0.3589,0.4091,-46.6311,-47.5577,-47.4056,-2.819,-0.1105,1.6844,218.4906,-0.2092,-1296.0016,465.1132,-2260.083,2173.1422,-1195.1768,293.1163,16.6378,1868.4471,20888802.1192,21671424.1467,22621332.8951,20883900.8337,22569747.0019,19404762.0614,19626025.2904,24369924.5131,854702.3097,1724465.3043,-298882.2027,2872461.5148,-1447167.2908,-15229.9798,247312.066,514850.1159,789.1007,760.2164,851.0047,716.0645,920.0309,822.0833,1070.2024,937.8281,825.6629,757.2948,799.6511,722.5311,842.7921,794.0816,763.8794,979.3593,1216.1968,1336.3241,1559.0154,1305.4003,1221.2094,1267.5025,1496.7371,1394.8848,1309.4223,1725.6964,1417.1917,1577.0111,1441.2243,1280.7227,1555.2283,1828.3101,27.0668,91.6897,-184.3209,92.8746,-467.8251,122.1848,135.9229,152.9731,0.0918,-0.0743,0.0117,-0.0465,0.1119,-0.0208,-0.0174,-0.0127,49.3081,44.7365,47.2774,44.2395,43.8818,45.4073,41.7596,46.0367
27,27,52.46526,20.62767,9585.5,327.0,LOT283,0,10.0,45.8498,2.5403,39.8794,51.0871,70.3943,1.8713,0.0,1.0238,0.0524,-0.0085,0.1497,0.401,0.4945,0.3538,0.4358,-48.0205,-46.9024,-50.2959,-0.533,-0.2183,1.5717,216.204,-0.0834,1905.8432,518.0865,-2446.4323,5.0467,-5.4993,-2373.8394,-1756.0131,292.515,22831352.2719,20609016.1058,22856350.6077,21317719.6165,22389707.9963,25737378.3013,21862376.7608,21137583.8312,-164599.8107,107641.3456,-1361510.1684,1120159.626,-1137381.0486,-436206.9286,1058774.1179,2003327.9078,903.4646,828.3134,812.3574,746.3182,698.3714,865.0102,869.2501,894.4804,857.6198,807.08,934.0275,870.2482,796.2259,804.9069,703.522,682.1577,1590.8609,1607.9622,1610.6373,1497.1324,1499.4546,1339.553,1296.7003,1666.4572,1484.9518,1384.3666,1161.7322,1513.6488,1324.5131,1524.4573,1536.4063,1491.7866,108.833,-263.7008,-341.0173,112.2805,-397.0619,-477.3662,-5.7895,-195.1428,-0.0229,-0.0174,-0.0519,0.0752,0.0278,0.0298,-0.0322,-0.0332,45.1783,48.9185,46.0648,46.4207,44.2485,46.2469,43.4718,47.8394
28,28,52.47638,20.6151,9567.0,327.0,LOT283,0,11.0,43.8157,3.1337,39.2423,48.2512,91.5141,1.4938,0.0,0.9921,0.0435,-0.0024,0.1128,0.4508,0.5105,0.4044,0.3787,-44.2717,-48.7183,-46.8276,-0.5421,-0.051,2.3884,228.8449,-0.0009,-332.0773,916.4727,430.5753,915.5726,-136.3185,-26.782,-385.3842,-484.7667,21058655.0596,21701529.3113,21290522.0901,21458350.3847,22190315.6693,21526575.0448,21785104.2996,22570802.8135,-356024.3868,-933534.7226,-220970.3133,72884.463,-829856.8703,-313466.9964,-405104.6083,-644660.2689,809.6787,737.2173,728.2993,837.1371,767.5163,666.672,832.0664,733.841,910.1476,968.9496,995.7744,801.9722,832.4033,630.7474,567.9295,821.2127,1477.301,1661.0703,1547.0622,1732.6489,1491.1026,1471.4474,1449.4848,1592.2743,2042.7173,1718.7775,1197.1175,1509.1739,1579.5285,1639.562,1580.2284,1614.1703,76.6151,69.476,-22.72,114.6902,123.4005,105.7955,269.538,-140.595,-0.0127,-0.0311,0.0752,-0.0106,-0.0515,-0.0578,0.0303,0.0202,44.0426,42.4005,42.5987,48.127,43.931,44.0461,46.9636,44.7966
29,29,52.4875,20.60253,9547.8,327.0,LOT283,0,9.0,43.6223,1.9045,39.5091,48.9199,74.0346,2.1579,0.0,1.0138,0.0616,-0.0115,0.0934,0.4261,0.5819,0.4163,0.3868,-44.572,-46.0296,-45.4876,0.6948,0.1666,1.3138,219.3328,0.0465,-1885.325,702.259,908.3357,688.2495,-34.3083,-86.5518,19.2629,843.084,19938548.0526,22202893.9152,22517348.6398,25845311.9292,21935899.7059,19138483.9815,20642550.0087,22400211.3254,83910.51,152964.2158,1783523.358,782534.6946,1011447.1478,879383.5859,-1227487.1881,-1549810.4747,1001.6056,721.7071,742.8238,769.2769,828.9517,838.9887,867.7753,722.0422,804.052,689.0888,875.2353,772.8222,963.4792,758.8325,811.6129,740.2867,1430.3367,1320.8961,1370.4665,1544.3594,1572.0907,1417.397,1750.0775,1948.7689,1641.2495,1491.2724,1607.2387,1420.7543,1444.9778,1772.2389,1443.1766,1415.6406,-198.4863,-85.0398,-312.4227,-124.2293,40.9308,-139.2736,-338.5859,-114.5356,-0.0345,-0.0221,0.0624,0.1369,0.0462,-0.049,0.0504,-0.0703,45.3174,45.7426,45.1941,48.2307,40.8905,47.41,45.6139,44.4909
30,30,52.49862,20.58996,9528.2,327.0,LOT283,0,10.0,41.0888,2.5526,36.0063,46.1417,69.5059,1.7234,0.0,1.0033,0.051,0.0661,0.0394,0.4775,0.4113,0.4026,0.3921,-48.3317,-43.3804,-49.1742,-3.8856,-0.336,2.0404,212.151,-0.1693,-1500.49,-120.2285,3012.5953,332.1512,-43.1726,271.2139,956.6271,898.7054,23586825.4527,22878906.0506,21548260.2523,19358736.9659,22378415.3378,21594113.5052,24664534.76,20383467.5241,-295281.1807,-31632.9883,-1291074.6488,-450061.1077,1178997.6175,-184589.3566,612612.949,272406.4186,933.878,774.2151,778.4062,666.2887,749.8156,723.7388,891.222,628.6277,761.0384,862.2112,874.9916,784.5121,875.77,894.0052,823.1291,625.3606,1400.0003,1491.7884,1655.5063,1622.9794,1471.6504,1539.5407,1440.8441,1479.3714,1571.9548,1344.6726,1492.2114,1092.7586,1535.2559,1529.1765,1586.028,1766.5303,166.809,-91.5914,252.613,-162.4884,-216.6059,71.45,171.62,236.9768,-0.0706,0.0533,0.0821,0.013,0.0019,0.0306,0.0484,0.0504,44.0573,45.3097,45.4412,41.5202,44.398,46.2215,46.6933,47.4624
