tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
10,10,52.27621,20.84132,9668.3,327.0,LOT283,0,10.0,45.246,2.3937,41.024,49.8639,75.5996,2.3061,0.0,1.0307,0.0423,0.0181,0.0926,0.4408,0.5399,0.4223,0.4831,-43.8563,-46.7182,-47.6372,-2.2169,0.1244,0.9009,223.3748,-0.0278,-834.0445,-1714.4118,-666.892,-938.632,391.0608,2955.8732,3130.1565,316.2382,20792319.2541,22502186.013,22780599.1811,24639407.9044,21982265.0462,20880708.9857,20985387.8991,20660024.6852,-753887.0455,-261113.7948,620668.6787,-13049.6551,737442.9945,-89536.5326,1203520.4653,181102.6665,701.2463,665.468,729.1059,888.6075,957.6134,905.6314,870.9658,780.8468,868.5886,732.865,626.6045,818.537,679.9512,685.4976,804.0667,682.1068,1665.748,1430.7765,1411.3124,1692.3521,1625.5444,1630.7316,1285.2595,1461.8662,1566.6056,1789.7519,1468.4473,1598.9879,1517.3132,1434.3855,1603.1878,1468.2808,76.4716,-384.5305,-92.4547,82.4638,216.1593,-294.7144,94.6656,-420.37,-0.0411,0.0274,-0.0213,-0.0783,-0.0871,-0.0552,0.0215,0.1012,46.0058,46.6011,47.6422,44.3711,44.2621,48.189,44.9143,46.0937
11,11,52.28733,20.82875,9678.2,327.0,LOT283,0,12.0,44.8015,2.5315,39.9523,49.3715,98.1268,2.5056,0.0,1.0062,0.0564,0.0427,0.1086,0.4645,0.5032,0.425,0.3797,-44.4299,-47.0782,-50.3425,-0.6454,-0.3118,3.5978,222.7472,-0.2963,-1215.7849,-3505.3821,980.2535,321.3301,-354.8206,2660.6418,-2347.8409,838.3718,24474024.982,22036545.5264,20637746.9321,21781639.903,18987006.9678,21456854.7805,21308355.3986,19989279.6325,372772.2258,1448117.9106,-481831.726,-765736.6704,661347.7548,-878478.7374,549192.7987,155550.8405,823.2258,881.4958,850.9028,838.2819,704.7402,737.6679,960.2569,774.778,858.9156,796.9818,593.302,986.0915,669.3999,700.5147,551.0587,724.5013,1593.1768,1613.3724,1372.3945,1489.2506,1519.4887,1443.8633,1585.614,1778.5241,1509.9603,1240.3625,1323.3125,1254.1436,1401.2211,1245.6285,1574.5795,1600.9625,-2.6148,463.5752,-58.4748,128.0934,-4.9821,86.9632,-118.1498,-8.624,0.0153,0.0162,0.0182,0.02,-0.0534,0.0555,-0.0105,-0.0115,44.9089,45.4263,47.8674,44.1933,46.4409,48.5251,46.7253,47.3485
12,12,52.29845,20.81619,9686.4,327.0,LOT283,0,9.0,45.139,2.7648,39.1879,49.8768,86.8518,2.8434,0.0,1.0101,0.0483,0.0216,0.0691,0.5197,0.4253,0.3784,0.4248,-43.8552,-48.1476,-47.7915,-0.3614,0.481,1.9798,219.1999,-0.2992,-638.2246,-1627.1625,2235.6095,-872.429,-978.3368,-887.5658,528.7197,2586.2751,21709522.3918,20566378.4065,20445566.6219,20642034.0698,20918459.3584,21482265.8425,24514618.8181,23893852.7521,-600312.7571,-35566.1091,-202853.6435,2067979.4847,524451.4593,836649.6963,773885.3244,780216.7338,824.7424,652.6211,810.3356,786.0924,826.2755,893.7658,777.4245,1090.8457,863.5415,817.0532,1045.649,808.7092,801.1926,866.971,765.1354,837.6921,1282.3412,1434.6727,1677.2026,1628.1449,1685.3619,1425.0095,1571.6478,1535.3834,1361.0254,1924.5473,1878.6191,1602.0527,1875.5363,1514.3343,1489.0083,1637.7241,153.0902,177.4649,-292.5479,-138.0054,-479.0721,-470.4211,209.1346,-99.4001,0.0092,-0.0768,-0.0673,-0.0147,0.0782,-0.0008,-0.0561,-0.0046,47.8599,44.8582,45.7717,44.8372,46.5506,45.8336,44.3534,47.6466
13,13,52.30957,20.80362,9692.7,327.0,LOT283,0,9.0,44.7097,3.0589,40.1362,50.068,89.9057,1.5907,0.0,1.0145,0.0433,0.0244,0.0794,0.4694,0.4998,0.4175,0.394,-44.2131,-43.8354,-47.7449,7.0919,-0.0401,3.2726,225.2013,-0.4143,1992.5469,699.4073,-3438.8154,155.3549,-1209.0203,-1449.3624,1146.7248,-836.4899,22586598.8023,21491004.4579,20910272.1758,21514778.8317,22009828.9766,20985509.2573,23787732.7341,20088620.2785,-1269857.3117,733360.65,429170.9878,1800850.9814,81350.6238,38613.8526,252112.6647,935228.0987,846.8516,979.4592,877.4585,851.3728,888.9232,731.3724,686.6772,839.42,811.017,851.2735,780.9427,715.6313,789.6348,875.8373,869.8224,864.686,1824.7815,1595.7895,1461.3473,1518.3459,1429.8526,1654.9404,1493.5543,1437.5599,1596.1011,1385.6981,1385.8219,1578.8421,1456.1235,1275.1319,1770.8228,1335.5359,-177.8236,-413.1666,-19.6813,21.5222,173.5369,15.7497,-257.0185,87.1209,-0.009,-0.0026,-0.0153,0.0839,0.0535,-0.0386,-0.019,0.004,47.5172,46.8051,45.3432,45.3642,43.9929,45.7332,43.1279,44.3767
14,14,52.32069,20.79105,9697.1,327.0,LOT283,0,10.0,42.4868,2.1301,37.0941,46.861,74.5997,1.7961,0.0,1.0377,0.0362,-0.0091,0.1327,0.5303,0.6097,0.3557,0.3548,-45.0224,-45.4404,-48.5508,0.6661,-0.2486,2.2522,219.7081,-0.1562,1060.9524,-2420.9562,-1308.0955,1443.643,-3012.2729,860.6797,2393.6634,-610.585,19019818.343,22868584.0904,22272917.7883,23358063.3014,24474859.4955,21243651.931,21654830.2122,20882267.1558,-16645.037,-974100.5422,607658.3719,-83921.8116,-1231126.2457,469173.3998,-1500691.8346,1255541.9993,761.7718,843.5537,797.5478,882.0684,844.3617,843.3453,730.7351,733.8442,728.9535,850.2792,977.4513,851.4502,655.3263,799.6252,935.0179,811.4533,1518.0909,1621.4436,1445.7793,1631.688,1534.3523,1807.6813,1471.3622,1530.6237,1385.064,1557.2093,1274.8651,1273.7945,1533.077,1509.8456,1512.3956,1553.7031,-82.3443,-374.6153,99.9267,-294.2921,316.0366,-58.4779,-59.7384,7.4901,0.029,-0.0057,0.0625,-0.0693,0.0073,-0.0617,0.0748,-0.0012,46.5246,45.4603,44.6168,46.0215,43.5077,44.0954,45.274,46.2398
15,15,52.33181,20.77848,9699.5,327.0,LOT283,0,9.0,43.8984,2.7293,38.2659,48.4165,92.9331,1.5923,0.0,1.0018,0.0363,0.0098,0.1372,0.5097,0.6018,0.3529,0.3807,-44.3128,-47.3154,-49.4298,-0.8845,0.5119,1.6437,219.7653,0.3995,1141.1684,-1155.5455,-678.9284,-2859.1717,3645.9501,-970.1134,-1378.5691,-831.9724,22560835.947,22696587.9282,24196541.9236,22037487.4441,23242034.5226,22522748.2235,20173701.3236,22014644.1934,-318504.4706,-419616.3542,659229.0901,39445.1698,964335.7507,-630020.7889,-329338.5054,-1257980.7511,783.2443,816.0747,778.9723,857.0031,711.5524,945.3479,823.2037,857.3349,570.3067,701.9332,731.2147,967.063,774.7636,702.183,756.7182,741.3641,1554.383,1415.3358,1894.1668,1524.8407,1439.6877,1649.1259,1505.9429,1464.1255,1890.2941,1700.8065,1155.3901,1445.1298,1287.4346,1358.0251,1460.799,1575.92,510.4289,345.5663,-88.0937,-270.0239,-97.2796,-127.4487,-201.6582,-139.5909,-0.0122,0.0189,0.0257,-0.042,-0.0295,0.0121,-0.0021,-0.0757,42.9259,46.9716,43.2223,45.0297,40.28,44.6023,43.475,44.1445
16,16,52.34293,20.76591,9699.9,327.0,LOT283,0,12.0,44.4768,2.3431,39.3227,48.9259,74.9786,2.7682,0.0,0.9711,0.0719,-0.0024,0.0961,0.4723,0.5351,0.3923,0.4478,-45.7039,-47.7173,-49.8545,-5.2759,-0.1878,1.7744,220.945,0.278,-280.2545,324.187,857.7659,1747.3031,664.169,1420.0202,-6.1575,-296.9372,21852963.7103,23245745.2919,21133608.5203,20811858.3894,21906445.4849,17703228.1307,22223090.8995,18897968.2489,327555.3139,-2486076.4135,1346480.2284,897024.4925,-337961.7584,1734410.4584,628893.1789,1240453.0067,788.8605,815.8033,851.131,651.976,585.4297,821.1323,757.0553,830.1699,826.3611,738.0977,619.947,743.7973,884.7344,913.7955,819.8854,909.402,1466.612,1646.3645,1404.3583,1362.6801,1471.6312,1463.1955,1358.1694,1249.817,1767.1629,1703.0003,1888.7369,1777.2623,1500.8119,1339.8641,1612.7895,1720.5014,-210.589,-81.8344,-26.4649,-316.6659,9.4609,-53.304,-8.946,-123.6053,-0.0469,-0.0446,-0.0347,0.0494,-0.0547,0.0561,0.0546,0.0225,44.588,47.8127,44.303,43.3427,45.1538,46.067,42.6772,42.5382
17,17,52.35405,20.75335,9698.3,327.0,LOT283,0,9.0,45.5719,2.5002,41.1155,50.2216,70.8322,0.9889,0.0,1.0304,0.0212,0.0191,0.0928,0.4802,0.5178,0.3546,0.3799,-43.1294,-44.1875,-46.655,1.9897,-0.3677,0.8422,212.8244,-0.2096,62.072,-1126.5188,-1645.0501,1393.7486,-956.2929,2030.159,1042.9515,32.3327,23107753.0897,23535106.0469,21765253.5721,17776924.5251,21165121.0425,20876943.5292,22948911.4278,18259414.1304,274137.1925,-1410266.0693,440902.7707,1735082.2339,12664.8632,377195.0635,286689.3773,1106697.6526,931.6598,444.1741,889.9659,541.1712,705.1552,864.3134,818.8907,668.4713,931.2824,695.5749,662.469,850.745,802.8005,603.4244,657.0895,762.5893,1558.9732,1824.6009,1780.0157,1435.7981,1428.6555,1512.4928,1559.7007,1297.4806,1582.3831,1642.0839,1478.0143,1287.2266,1424.6965,1635.9934,1439.9556,1279.8538,67.9637,336.0026,-270.5972,-152.9299,-400.2922,-377.0303,-308.8792,-194.0594,0.0589,0.1001,0.0103,0.0399,-0.0285,0.0063,-0.0163,-0.0563,45.5549,44.8956,45.6885,47.2044,42.7759,42.9425,41.7902,40.1163
18,18,52.36517,20.74078,9694.8,327.0,LOT283,0,12.0,44.6044,2.7101,40.4068,50.4739,85.0062,1.7596,0.0,1.013,0.0393,-0.0513,0.1338,0.4459,0.606,0.4231,0.3534,-44.0996,-48.5975,-45.933,-2.6195,0.09,2.6124,219.0509,0.0864,-230.3125,-1904.113,-1330.2444,2278.4372,288.9961,-1738.472,307.3601,-379.6619,22467959.0225,22358419.0945,23467099.3009,21177059.5535,21890501.0193,23154381.8865,21986824.7198,22662000.5206,336896.7226,-1356355.9369,349743.7227,-1201418.6742,-941622.8552,1361336.4378,512540.7336,808176.8066,841.3861,783.2482,687.5297,938.8321,812.0943,691.8047,833.6081,800.9108,768.3188,668.052,872.7689,977.7872,839.8889,718.3331,748.3734,695.7709,1688.7985,1714.5277,1360.9303,1453.8948,1454.6068,1122.4182,1569.0588,1405.8904,1196.9121,1780.5469,962.6998,1653.9338,1019.2375,1530.6545,1555.9328,1533.9799,310.4238,-422.1878,-106.475,-65.1575,226.2458,-180.1829,121.4509,147.9637,-0.0091,0.0215,0.083,-0.0037,-0.0258,0.0314,-0.0053,0.0362,46.0901,42.6825,45.6907,44.175,43.0979,44.0934,46.5151,45.4467
19,19,52.37629,20.72821,9689.3,327.0,LOT283,0,10.0,45.9266,2.0608,41.6772,51.7191,88.6445,2.6805,0.0,1.0157,0.0415,0.0325,0.1159,0.4847,0.5405,0.3992,0.3905,-46.2257,-46.0509,-47.2874,-0.3326,-0.5066,3.7766,230.6102,-0.1695,-852.0826,-1311.838,1044.2148,137.1604,-258.4019,477.6048,762.3674,-869.9698,21415367.2227,22077098.0503,23027798.5174,23349997.5438,22016458.6024,22217240.0746,23509555.7587,21135941.802,1167306.7985,-101752.2056,241954.0521,-545166.0947,-1302643.0699,-1008914.9565,-23783.1002,-400329.0948,1034.0019,754.2185,886.076,1004.9884,808.8149,736.6583,882.3002,791.7109,738.4458,977.8821,727.48,747.8614,787.5194,778.175,882.577,906.8003,1674.5612,1413.1024,1329.7035,1511.8825,1528.794,1409.3535,1516.1196,1473.4374,1752.3748,1643.793,1533.0336,1327.1903,1300.6336,1237.3812,1581.2667,1439.4989,25.0068,16.0794,-60.7732,189.708,146.6589,-375.129,-186.3639,-227.3623,0.0886,-0.0126,0.134,-0.0042,0.0428,0.0669,-0.0291,-0.0389,45.3645,47.0007,44.2845,49.2134,44.3375,43.4439,46.2907,44.0567
20,20,52.38741,20.71564,9681.9,327.0,LOT283,0,11.0,43.8521,1.9873,39.4657,48.667,94.6415,2.4249,0.0,1.0272,0.0677,-0.0157,0.0974,0.5062,0.6283,0.3877,0.3929,-46.3488,-46.3573,-46.114,0.1489,0.2787,1.938,223.4337,-0.2601,-1118.0664,2479.3292,1461.4168,-1471.6411,1567.4734,1579.8176,498.4622,-1383.0419,23423480.8198,24750672.614,24860466.4234,25899529.6003,18498964.8565,23522351.4003,20814940.8499,22647048.7011,1395549.2211,785370.1399,-109619.8758,-1658079.9788,1344289.2986,212974.9351,935297.8532,-790189.8823,830.7487,925.2072,748.3344,752.5005,692.7418,838.6084,662.301,787.8157,770.3716,840.005,775.9818,979.2667,932.4841,784.5013,826.5244,815.6975,1257.9133,1695.537,1589.159,1557.9174,1627.0879,1357.8761,1321.227,1695.9585,1611.2798,1372.2941,1753.5041,1677.2756,1463.3372,1245.8703,1700.1282,1784.2061,354.4012,-18.8836,502.171,-68.3132,125.9078,198.2227,-174.0034,287.7008,-0.0129,0.0138,-0.0233,-0.0092,-0.0417,-0.0032,-0.0055,-0.0567,42.2236,43.2944,45.5924,46.7893,45.1883,43.6976,45.236,43.661
21,21,52.39853,20.70308,9672.6,327.0,LOT283,0,9.0,46.1547,2.5406,41.7832,50.5467,97.6884,1.4725,0.0,1.0042,0.0609,-0.0052,0.1148,0.4835,0.5091,0.4281,0.3861,-46.4237,-45.3915,-49.2088,-1.6338,-0.2511,2.9864,220.7306,-0.0889,-533.3978,1860.2468,-194.5012,-436.3688,-556.0971,-703.1696,753.6436,-1391.667,23302680.7446,22119229.586,20191151.0109,19267925.1385,22401723.5695,20075212.1261,24170748.2452,22218813.3531,1318302.9893,-470640.9226,-624587.7146,-236329.1025,-450663.7256,-648233.4606,1069324.9577,648011.4307,817.7316,755.7015,750.0503,905.6156,832.3606,757.4819,798.4812,917.6527,830.2622,753.9773,742.2138,818.8444,789.4918,827.193,749.7356,876.2316,1588.9648,1283.4792,1496.1386,1319.8635,1286.3909,1432.1639,1615.7881,1248.2135,1376.1248,1324.6241,1167.0874,1497.4398,1647.4041,1304.1989,1521.5335,1300.3773,-258.6776,-241.336,-25.8744,107.744,345.552,-23.7045,214.7257,338.8283,0.0121,-0.0078,-0.0401,0.0238,-0.0849,0.0025,-0.0319,-0.0173,44.2874,47.5221,46.185,41.9535,45.8207,45.0059,46.5227,40.9238
22,22,52.40965,20.69051,9661.7,327.0,LOT283,0,10.0,44.0031,2.2916,39.5473,49.4741,93.5776,1.4585,0.0,1.0116,0.0469,0.0549,0.0349,0.5128,0.5667,0.4027,0.3961,-44.6582,-41.912,-49.647,2.2627,0.1845,2.2416,220.5361,-0.3253,-554.681,1157.5361,1210.2911,-14.4794,-472.1555,4007.3643,514.2816,-878.8779,22497555.0824,23496618.0522,23022508.7184,23476739.2244,22966987.0984,20896364.7518,24497361.0407,22299510.8169,63891.5135,1172597.2652,-507131.6109,-144350.4062,-419934.9128,-285982.8909,161676.8483,754352.3781,837.2242,737.5647,663.2921,931.2912,862.3464,708.7586,824.9565,911.2643,857.8112,918.3058,780.6904,869.6951,628.8416,579.9521,887.7339,732.7667,1897.9516,1483.5,1541.4005,1402.6181,1563.3596,1398.136,1422.1061,1412.0187,1496.9778,1502.5023,1609.3122,1341.1616,1574.177,1495.0489,1689.9992,1009.3364,98.2354,-67.645,153.8178,270.1143,-283.1769,-62.4042,-170.2115,-115.2035,0.1124,0.002,-0.092,0.0252,0.0492,0.0414,0.1262,-0.0551,45.2351,41.9708,45.6626,48.8064,46.5892,46.9634,45.2173,41.272
23,23,52.42077,20.67794,9649.1,327.0,LOT283,0,11.0,44.9535,3.1647,40.1985,49.2841,80.5839,3.1885,0.0,1.0072,0.0652,-0.0269,0.112,0.4248,0.5505,0.4428,0.4061,-44.6021,-46.6714,-47.4765,-2.4184,0.4365,0.6057,219.646,0.1657,501.651,-1087.5859,-17.4595,-502.0154,2905.4108,2950.0483,-1909.3952,62.2449,21431403.7949,21142229.5188,22199064.5518,23458579.768,24273084.2777,21394121.5407,23787473.4398,21637000.3625,-119977.9771,2449312.1604,-211458.4421,406761.6213,-2413371.2893,2457254.9041,850097.1069,785033.0005,814.931,702.5591,804.8399,747.1822,866.0569,981.929,865.0645,701.7294,861.2835,911.2783,680.0264,846.7637,708.1335,957.1371,799.8807,870.9406,1503.4805,1310.3218,1421.301,1813.8123,1501.5053,1382.5421,1628.387,1359.3843,1670.539,1499.1431,1326.2208,1794.287,1616.0496,1337.5585,1763.5735,1380.0828,226.8276,33.6246,64.0893,-153.1507,57.3686,-55.237,-309.5467,43.2529,0.0106,0.0575,0.0443,-0.0276,0.0524,0.013,-0.0606,-0.0567,43.7483,44.1566,47.7677,46.8536,44.308,45.6858,39.9204,48.5034
24,24,52.43189,20.66537,9635.1,327.0,LOT283,0,10.0,44.0669,2.8084,38.4734,49.3966,85.643,2.2022,0.0,1.0003,0.0354,-0.0171,0.0879,0.439,0.5533,0.405,0.3859,-44.7198,-45.8682,-50.3774,4.6784,-0.1698,1.095,222.5415,-0.0687,-3229.1502,81.5508,-1651.0292,1967.4462,2038.6238,-1052.198,-935.3182,-226.7658,22445801.3269,23717662.9141,20491332.0863,22256534.2935,22042361.3915,22492342.3228,21732881.3485,21929232.7526,-243617.6638,1908503.9631,-135464.874,1067174.29,791370.1018,-860438.6248,217151.4229,362389.6237,756.5447,656.3812,1004.0543,864.5879,774.1096,725.201,704.3164,693.7899,851.0652,780.5732,818.7912,738.2502,887.0982,766.7396,803.4301,628.8579,1572.6517,1598.6971,1533.5227,1459.6072,1422.8787,1543.0183,1403.26,1498.7842,1396.2833,1647.7921,1801.7296,1461.9034,1650.1937,1510.5409,1150.4263,1303.5987,208.7956,-210.2538,-135.2074,-162.3939,-197.1172,274.7299,-25.5241,-98.9481,-0.0045,-0.0186,-0.0451,-0.0311,-0.0277,-0.0107,0.0017,0.043,45.0298,49.3313,44.2388,45.5698,46.3786,44.197,45.5661,46.6326
25,25,52.44302,20.6528,9619.7,327.0,LOT283,0,12.0,43.4081,2.7284,39.1756,49.0262,100.9946,2.319,0.0,1.025,0.0386,0.0136,0.1297,0.5058,0.4934,0.3975,0.3727,-47.6619,-44.277,-45.9676,-3.6749,0.1309,1.7721,215.703,0.0683,-443.2311,3076.4027,551.8215,2394.7976,-3079.1072,884.7693,2387.8184,-490.6117,23737693.8163,23068591.4187,22520737.8144,21880811.0766,22955072.1575,22400323.4741,21384165.468,24190096.1728,506506.5493,1023171.537,-922408.4376,592045.9011,1729124.7626,833110.613,1608532.3814,-1066769.8825,994.7212,543.4441,659.3075,786.9445,770.1432,884.5917,724.2712,776.9032,867.567,848.8887,709.44,804.262,769.905,881.5324,782.6924,772.9018,1667.0434,1544.9398,1698.2099,1409.78,1607.4212,1677.0854,1644.0658,1552.8805,1700.4751,1621.8753,1745.2144,1592.4487,1387.5836,1598.8845,1460.5351,1347.3229,-147.9606,-235.1453,253.2393,-26.4704,-110.3985,-161.296,113.8352,-119.3375,0.0275,0.0085,0.0308,-0.1277,0.0141,0.1012,0.0389,0.0302,45.4489,43.3679,45.8942,45.2985,45.0915,45.0278,44.2317,46.5116
26,26,52.45414,20.64024,9603.1,327.0,LOT283,0,12.0,45.4839,2.7586,40.8581,50.4469,76.7121,2.6617,0.0,0.9984,0.0561,-0.0394,0.0857,0.4056,0.5537,0.3432,0.3649,-44.9649,-45.3937,-45.4302,-1.8881,0.4018,1.0184,220.3228,-0.2415,2071.2209,-589.6678,541.7777,-444.9489,-3731.4748,666.7051,-472.5007,-762.7824,21843369.2775,21367299.8978,21833016.0841,21596663.8219,23275502.3242,21522067.8232,24621429.1883,21507190.9383,1234530.567,1187094.593,-89100.4478,-254766.3904,-882021.4677,-257583.1758,213987.3902,-382596.5917,780.3329,686.3321,828.9812,787.1892,1150.0511,715.367,778.3535,911.8025,962.5898,785.6192,886.9711,813.1777,709.611,805.6291,780.4596,783.9861,1488.4438,1183.3096,1494.6699,1538.285,1584.44,1418.4035,1123.7539,1267.5976,1860.9143,1369.8414,1223.5397,1606.1728,1240.6665,1749.0317,1001.0124,1613.4412,38.3499,58.3362,-135.7419,386.4147,82.9977,151.7382,-9.4284,-142.9913,0.0066,-0.0116,0.0277,-0.0484,-0.1106,-0.0257,0.0243,0.0428,43.4018,41.7064,45.0948,46.6659,49.9266,48.6893,44.4001,45.8141
27,27,52.46526,20.62767,9585.5,327.0,LOT283,0,9.0,42.2014,2.4797,37.678,47.3206,80.3482,2.2777,0.0,0.9612,0.0568,0.0843,0.0765,0.4845,0.5546,0.4282,0.4183,-46.2862,-43.8895,-47.7157,2.8529,0.2262,2.7042,222.2082,-0.1213,-1483.4124,-933.9545,-506.1251,-4829.8118,2701.5999,-984.106,371.7084,-238.5292,21778788.4459,24831361.6744,19980383.275,21377879.0422,23165805.611,21155401.7552,23996422.8942,20061863.2913,-1249392.3129,798885.2919,-68275.825,-913975.8792,865050.7367,-1259153.5992,802576.698,-976304.8424,951.9896,799.029,775.1904,790.6161,652.7598,716.6903,927.041,771.7005,724.7363,951.5481,711.7971,991.9335,849.4155,799.736,827.8532,869.94,1499.3667,1561.0039,1413.0393,1672.7193,1091.3082,1430.5795,1253.6039,1443.9693,1098.5085,1519.1742,2020.3581,1613.4078,1824.3974,2130.7658,1474.0692,1603.0731,-226.657,43.135,-54.0295,-258.1336,-84.3692,86.9715,-63.4536,70.4032,-0.0845,-0.0472,0.0229,0.0372,-0.0247,0.0184,0.0203,0.0915,43.9514,45.4395,47.0571,44.3849,45.2744,48.954,42.3403,42.3479
28,28,52.47638,20.6151,9567.0,327.0,LOT283,0,12.0,45.4104,2.9204,39.8711,51.2797,76.683,2.3934,0.0,1.0083,0.0487,0.0021,0.1896,0.4529,0.4899,0.393,0.4455,-45.9374,-44.6776,-49.916,-2.7643,-0.0952,1.754,223.6204,0.1365,71.8788,-349.5521,-124.242,-3634.5524,-2031.1247,1465.6395,4050.4713,-3238.4085,21692298.4908,24109754.5901,20199781.2423,21815509.4538,21870809.2752,22280973.2826,20514420.2786,19410438.2924,217914.8712,176032.4642,-1489784.5997,-202077.3147,-688538.015,580347.9658,456379.8725,526680.0202,887.1229,827.4706,629.9625,857.2988,862.3531,768.0247,951.985,935.1403,658.4257,769.3546,843.2482,618.8499,800.3003,664.1233,771.757,723.8779,1556.3128,1559.2644,1658.3261,1421.7251,1704.1313,1468.5232,1408.4891,1677.571,1234.6802,1501.8634,1618.1013,1511.4898,1215.5442,1279.8597,1528.8837,1859.0203,-34.2427,179.6296,13.8638,145.7362,-224.9594,-96.8025,-53.4828,48.5777,0.0687,0.0189,-0.0867,-0.0542,0.0323,0.0432,-0.0339,-0.0696,46.1818,48.0854,44.7131,45.7139,43.3821,45.3003,45.3638,45.3487
29,29,52.4875,20.60253,9547.8,327.0,LOT283,0,10.0,44.8345,2.9262,40.1574,50.2124,84.5606,2.3988,0.0,0.9876,0.0417,-0.0317,0.1033,0.4296,0.5656,0.3734,0.3975,-47.2469,-46.2492,-48.671,-0.8664,-0.1704,1.0427,217.35,-0.1362,-3130.0562,105.8163,-829.3129,867.933,-1718.5222,-640.2799,-475.5645,919.709,22513181.0742,20766941.4598,22647236.7992,22591175.1134,23620024.2316,23911303.9203,22027824.2697,20100289.4546,-521908.1178,884046.017,-658643.8468,-2400654.5619,-1339568.0379,322917.1754,-360940.8055,226513.3939,798.7622,715.5024,796.0939,901.191,646.3343,893.1971,655.0844,762.6862,1035.2521,750.8069,864.8229,845.4122,867.7005,899.9794,768.5712,830.7957,1643.0811,1400.1774,1370.6136,1680.516,1196.8003,1452.7272,1652.062,1453.0419,1471.1472,1443.5479,1437.5811,1226.7956,1683.1967,1427.4581,1585.4133,1571.2535,465.449,-105.1738,101.0419,120.5122,-1.4435,-99.4158,-8.9183,-116.2691,0.0804,0.029,-0.0467,0.0022,-0.0186,0.0465,-0.0358,-0.0269,46.4122,44.9059,44.0192,43.748,43.5177,44.8958,41.7598,45.8813
30,30,52.49862,20.58996,9528.2,327.0,LOT283,0,9.0,47.4251,2.7978,42.6635,51.7212,66.3154,2.409,0.0,0.9854,0.0457,-0.0309,0.0692,0.4411,0.5329,0.4032,0.402,-45.4176,-46.337,-47.3776,-4.213,0.3859,2.6967,217.4073,-0.257,-1684.6577,116.5962,1789.4977,502.8691,1250.9926,2044.2205,2171.7367,-661.8822,21428514.8695,23275540.6313,22807139.6459,20400546.7023,23156483.0479,21189991.0034,21482142.8398,17932960.913,-948696.3093,1453238.5961,948187.1363,562339.6806,-209040.3557,1318335.0999,562349.2791,26204.5139,777.2873,858.9813,649.0416,886.1619,803.9568,999.2836,650.9432,819.5673,748.5887,902.6653,739.8447,670.8038,880.6099,799.3342,604.624,733.021,1515.6352,1519.4701,1485.3349,1504.9447,1491.694,1416.2008,1368.9376,1411.026,1570.0642,1454.6496,1732.6227,1757.2575,1825.6322,1517.1251,1133.8745,1913.1774,83.7116,-251.8616,-75.7596,10.1384,166.5158,211.0572,278.2033,-134.8263,-0.0762,-0.0119,-0.0231,0.0269,0.0401,0.0401,-0.0045,0.0543,44.3847,45.8999,40.9094,47.1162,43.5387,42.5003,45.251,45.9146
