tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
10,10,52.27621,20.84132,9668.3,327.0,LOT283,0,10.0,46.5624,2.7611,40.5778,52.3616,69.7819,1.5557,0.0,1.0189,0.0618,-0.0469,0.0999,0.4187,0.5159,0.3749,0.4513,-43.16,-47.576,-47.562,-6.6911,0.2153,1.177,218.8495,-0.2487,-430.7826,-2679.4064,2411.9535,1932.5855,-702.9449,1078.1981,1464.5017,-1272.277,22069735.2829,22429334.6878,21530806.4923,19375241.4366,20547485.4909,22181031.5401,21098361.1563,23405930.0267,183977.9067,-15984.4769,392671.8433,364917.1041,2111627.5531,125843.5826,-1564530.5107,655876.5788,903.3257,1011.9058,783.8469,763.9169,731.3048,659.027,819.0993,645.4957,891.6664,828.81,935.747,566.7803,816.771,895.2467,805.955,1059.3959,1431.756,1677.2672,1476.7562,1502.5179,1300.7747,1462.3269,1226.4293,1547.6569,1210.7066,1374.1029,1264.2935,1868.6672,1524.892,1384.713,1252.2303,1627.6269,-173.8459,103.6222,-74.4168,-268.6834,75.7264,-55.8869,-96.3211,77.2444,0.0697,-0.0002,-0.0223,-0.0202,0.0837,0.0039,0.0641,0.0242,46.9666,47.2046,44.932,42.5334,47.1416,45.4643,43.3443,45.0312
11,11,52.28733,20.82875,9678.2,327.0,LOT283,0,11.0,47.0141,2.2077,41.6592,51.1115,61.3981,1.7454,0.0,1.011,0.0403,-0.03,0.0544,0.4764,0.5899,0.3666,0.4347,-43.481,-47.2932,-49.9839,0.2896,-0.2179,2.5894,219.8811,0.1421,-792.6165,-413.7258,2442.7564,215.6482,338.5158,-150.7705,-303.8544,1699.9748,23113168.0402,19994938.7705,21297892.0427,23176919.3648,23524201.8875,20732899.334,20265751.8068,24067940.74,1078225.0252,-125740.3411,512599.87,-1007794.9789,-703232.6522,1640656.9945,-3195.4848,-85713.5615,552.9278,910.2022,750.6928,886.055,921.8095,827.1531,689.9991,1009.4849,857.6732,890.9633,857.9649,761.77,894.7046,847.1823,916.8883,800.2786,1531.4626,1523.2121,1454.0245,1653.3303,1397.2836,1296.1539,1457.8703,1285.9091,1390.9552,1570.4043,1069.6806,1304.9489,1316.7509,1906.4395,1812.8405,1333.159,45.171,-237.1428,-164.6703,177.9772,222.4572,-165.2408,-257.6743,-61.9544,0.0238,0.0085,-0.0017,0.0426,-0.0512,0.0685,0.0549,-0.0237,45.8062,42.4893,43.0792,44.4062,44.8178,43.9321,47.6205,45.925
12,12,52.29845,20.81619,9686.4,327.0,LOT283,0,9.0,45.1513,2.7061,40.2702,49.3048,77.6903,1.2419,0.0,0.9885,0.0628,0.0253,0.0582,0.4328,0.6404,0.3902,0.4504,-43.4675,-43.0161,-46.0561,-3.4541,0.1081,3.1077,216.4327,-0.0082,2325.9804,99.2976,-424.4954,947.7406,824.9583,169.8295,-1061.1727,-529.1457,22126414.6729,21964692.7859,21288150.2212,21811813.5577,21792313.1359,21542885.6891,22488665.3537,21880349.6991,1670258.2878,-842290.6822,-962369.8934,-491079.6702,-413965.6024,-1147127.3123,562664.1234,68388.5414,881.1833,791.5025,824.1535,936.9208,868.6732,930.963,1007.6666,889.0872,811.0773,854.3328,784.0241,568.34,837.3725,902.4282,808.5093,643.3641,1582.7026,1627.3633,1577.9215,1847.4598,1346.9491,1415.6752,1511.3784,1561.6415,1608.2017,1526.8309,1481.5924,1932.2935,1516.4419,1218.7499,1465.3642,1416.7438,-69.5705,-68.6753,55.0279,-333.5263,177.4221,-371.2927,-158.6726,11.0183,0.037,0.0656,-0.077,0.0402,0.0096,0.1173,0.0149,-0.0283,44.8943,43.6197,46.8068,43.0659,40.6831,44.8198,42.7478,45.2448
13,13,52.30957,20.80362,9692.7,327.0,LOT283,0,11.0,47.0021,2.5819,41.2701,52.4454,78.194,2.3837,0.0,0.9843,0.0444,0.0404,0.1224,0.4416,0.6025,0.3688,0.39,-44.7719,-45.8574,-48.618,0.1608,0.0728,1.3691,220.1586,-0.0509,-650.0796,2438.7627,486.6937,119.6179,1104.0472,-1489.376,126.0969,181.6704,21058331.2738,19487091.091,23782619.2747,21265536.785,23599508.173,21446804.1284,20663564.4968,23424159.2216,949471.0899,-948032.1891,-377258.3816,793955.3445,-279427.064,1928862.7591,-1882169.5662,1898390.818,852.526,824.2962,874.5626,825.5873,906.3221,793.7462,876.3741,588.5166,571.2199,886.3087,799.7849,739.2262,799.08,902.3914,773.0827,667.2657,1614.6613,1656.4779,1540.5153,1727.7991,1342.9625,1619.1452,1356.4746,1271.7233,1866.3759,1636.1919,1503.8914,1510.2714,1558.9901,1314.2119,1289.5732,1432.3931,-167.5795,4.4338,-238.8407,174.2181,-66.1378,-268.9499,-355.2924,30.3853,0.0276,0.0083,-0.0088,0.013,0.0594,-0.0514,0.0798,0.0686,45.9473,45.2338,47.6831,42.7569,42.9993,44.6921,39.6905,45.1265
14,14,52.32069,20.79105,9697.1,327.0,LOT283,0,11.0,47.1367,2.2499,42.1012,52.4861,80.2973,1.6677,0.0,1.0347,0.0458,0.0399,0.0936,0.4913,0.5214,0.3991,0.3737,-46.6653,-45.5796,-46.8147,0.9545,-0.0436,3.0444,223.2184,0.009,-1513.7239,140.0343,-872.7105,-375.13,-1420.2905,925.5065,1133.7519,-2845.8359,24601295.7123,21702418.8664,23242759.8286,19731032.2088,21335439.6469,22374994.1968,27025610.0348,22865878.6987,676604.5236,353969.215,-197366.0966,809004.4434,655648.0697,1068660.4997,350440.3733,467526.3601,712.8922,778.3736,716.869,762.2289,778.966,924.5914,935.7258,761.6398,802.5366,779.9763,764.5476,1022.4557,776.451,585.7433,869.0357,936.4648,1578.5917,1644.1882,1480.561,1067.169,1646.6743,1573.4938,1556.528,1871.7963,1638.5293,1464.9268,1682.6649,1664.261,1445.9433,1322.0506,1654.0924,1961.931,46.6073,-100.1852,239.1637,-170.6332,-43.6437,-129.5125,28.6084,-550.6927,-0.015,-0.0036,-0.0283,-0.0398,0.0842,-0.0905,-0.0151,-0.0377,44.308,43.5306,46.3113,43.5547,42.8803,43.2565,45.5652,44.4405
15,15,52.33181,20.77848,9699.5,327.0,LOT283,0,9.0,45.0358,2.4604,39.2075,50.5596,68.7578,1.3214,0.0,0.9743,0.0515,0.04,0.1088,0.4829,0.5606,0.4176,0.3827,-44.6111,-43.1209,-45.9535,0.7676,0.0267,0.9184,221.0225,-0.0444,-853.175,-1355.2908,-176.551,1320.4881,-1238.3793,-2148.5371,-760.6265,-1006.0364,21677789.3968,19753912.7238,20915728.3965,21885046.1905,20242036.8967,21453319.7507,21355734.0528,21025498.8854,-923257.8189,331906.4015,-1450394.3199,2588525.0203,-1347815.7266,-1169877.9892,-449405.5054,1134371.9518,788.3727,801.1349,756.1501,726.7935,879.043,864.5974,819.3451,818.1131,827.0597,804.7051,877.2846,786.8368,895.0991,847.9916,721.9847,943.6816,1796.0838,1520.4014,1361.1004,1367.1898,1320.8438,1565.0328,1420.285,1598.2373,1243.8464,1317.4653,1562.4705,1513.3484,1464.7053,1374.4792,1771.6319,1588.8984,-160.7738,-24.5622,-42.9007,40.4612,251.4291,-105.8796,351.8777,-10.8786,-0.1046,0.0981,-0.0789,-0.0999,0.0314,-0.0266,0.0011,-0.0126,45.1972,43.9911,47.5339,44.8721,42.8204,47.6287,43.3177,39.7124
16,16,52.34293,20.76591,9699.9,327.0,LOT283,0,10.0,44.7235,2.4864,40.7085,48.8709,54.0237,1.9642,0.0,0.955,0.0715,0.0203,0.1568,0.4097,0.5274,0.4009,0.3928,-45.2307,-47.8842,-48.4792,0.3552,0.4622,3.011,221.3698,0.1997,-355.1939,1634.4532,1073.4306,905.4819,1199.0267,549.6833,-390.7983,1223.2056,23183581.2641,22683894.8116,22518893.5423,19386357.8766,22114165.5727,21123852.9068,21300787.9779,19559071.9976,-395348.0644,400795.2092,-1103261.9384,-86223.0695,1002739.0045,336769.4408,-2364709.2307,357504.3928,635.283,771.7637,853.6612,868.3571,827.5848,832.7527,883.1783,731.0504,925.3715,1008.1677,823.0616,865.9288,809.1065,754.6775,693.353,808.1356,1469.4536,1655.5499,1647.2681,1710.79,1449.1397,1655.2593,1435.2158,1535.32,1204.4655,1145.0079,1388.8687,1579.276,1496.1935,1631.1399,1386.9683,1510.0286,-289.1531,-20.7912,29.9006,62.8992,19.5679,-81.4381,254.5154,-614.9283,0.028,-0.0324,0.0362,0.0144,-0.0166,0.0433,0.0591,-0.0169,46.594,46.9571,42.1133,43.727,43.9827,44.9556,45.7605,43.2227
17,17,52.35405,20.75335,9698.3,327.0,LOT283,0,12.0,42.6967,2.4966,37.6137,48.4859,77.2361,2.1027,0.0,1.0047,0.0422,0.0059,0.0956,0.4553,0.5596,0.3687,0.4078,-46.2779,-46.1212,-47.0766,3.0631,0.1107,1.7658,214.615,-0.3007,-1198.1403,949.8169,-852.4055,-2149.4987,2180.4145,-2267.7894,1149.0374,-2335.5909,21495755.4223,22122663.7373,21577214.2988,22766765.5175,24180709.7895,23492841.2648,24064951.258,19583976.9505,-132467.6919,-1898452.2054,-800157.4923,961223.9628,248131.8101,-12347.3778,1360285.0767,-821267.4168,754.8918,794.6507,835.5416,879.7621,789.5782,760.7635,750.8366,888.4903,710.5333,977.863,967.4785,593.0038,829.4816,917.3429,720.8578,751.7988,1485.0187,1655.9402,1332.7807,1251.7838,1421.4426,1434.1905,1230.9537,1451.9472,1429.2931,1593.2427,1295.5609,1581.5146,1564.8531,1214.8474,1333.7352,1217.4419,-22.3554,206.8013,-131.4803,25.1325,53.9404,265.3522,19.6347,78.4254,0.0297,0.0791,-0.0568,-0.0014,-0.0508,-0.0562,0.0981,-0.0768,45.7695,44.985,46.1068,43.7961,45.8401,45.3424,43.5702,40.2019
18,18,52.36517,20.74078,9694.8,327.0,LOT283,0,12.0,42.5405,3.0644,38.3043,48.5374,87.3608,2.4377,0.0,0.978,0.0449,0.0557,0.1011,0.4858,0.61,0.4589,0.4177,-45.2495,-45.6836,-47.8226,0.6577,-0.6696,0.9283,219.4452,0.0541,308.6464,1053.9322,-562.3498,126.4217,554.4184,-1172.4335,-1281.0611,-594.7538,21599979.5156,21146946.6781,20612620.0757,20949681.7504,19199807.462,20625054.0404,21395296.8958,22666895.5546,-983896.9838,48421.1785,-1584449.6207,435360.657,-589383.3633,554549.33,-85313.7807,1560.4191,851.0273,732.4623,830.0978,765.2024,721.9833,816.4728,754.0501,958.0778,733.0863,927.6965,968.6882,599.9817,631.1516,745.7306,623.6634,647.4384,1437.7794,1301.4659,1554.2166,1456.4417,1455.605,1550.8033,1692.3228,1566.2683,1508.3612,1476.9063,1713.2323,1340.4189,1576.8123,1523.9619,1755.6479,1364.9917,46.1389,-81.0212,-87.9128,460.1352,92.2076,109.6143,-214.3883,20.8852,-0.0023,0.002,0.0316,0.0002,-0.0179,-0.0957,-0.0504,0.0311,44.5532,41.4552,44.7845,46.144,43.7916,44.384,43.8518,45.2241
19,19,52.37629,20.72821,9689.3,327.0,LOT283,0,12.0,44.7969,2.5888,38.9162,49.2715,103.5239,1.4317,0.0,0.9792,0.0507,0.0023,0.0968,0.4518,0.5035,0.435,0.3719,-43.964,-45.0669,-46.6039,-2.0887,0.0733,1.4452,218.1817,-0.18,-1299.3813,-333.1827,1864.7473,1.9201,1279.3336,1038.6635,163.7933,754.8124,21097839.8129,21628660.6477,22656596.0712,24172039.8197,25882667.8225,23688457.4399,19428115.0429,21730486.7687,-93718.5832,-1321567.4207,-547633.2015,1215741.1264,1020898.504,828164.5611,283423.8655,-373594.4377,635.5311,864.4363,643.9214,714.3864,597.4432,612.871,727.8843,667.5736,765.6839,766.4382,808.5534,726.6842,721.3607,656.5161,674.1495,768.7176,1603.6869,1490.7649,1419.3136,1330.1842,1256.743,1471.6771,1439.3334,1418.781,1736.4828,1450.3303,1567.433,1525.0086,1659.3736,1556.07,1308.7097,1119.1557,-281.6884,90.4606,-242.641,-46.4912,450.4602,-76.5582,-97.2497,321.9532,0.0672,0.0545,-0.0116,0.0493,0.0465,0.0249,-0.0271,-0.0586,45.0939,46.6232,45.89,42.9,46.0205,45.4121,45.1431,44.4479
20,20,52.38741,20.71564,9681.9,327.0,LOT283,0,11.0,41.7723,2.4449,37.6261,47.4498,64.8802,1.7082,0.0,1.0165,0.0413,-0.0328,0.0451,0.4531,0.4843,0.3798,0.3952,-44.097,-43.9794,-46.0838,5.5518,-0.3265,1.2102,218.3613,-0.1357,3141.1134,-227.1261,1106.6463,-98.9833,188.9174,1672.0941,-2510.6014,-602.8606,22648879.4476,21344275.1458,22027835.8702,21625520.9501,22642155.0998,21422098.4676,21065470.2142,19609154.8828,-1848966.5292,515231.8924,1185740.2325,-483386.586,721598.2334,1227815.043,193868.741,-904506.4314,670.6184,872.9914,840.7801,752.0982,850.4618,728.0831,748.8741,779.3643,869.8719,840.191,705.7838,833.7992,744.7187,876.5767,864.2224,915.7787,1320.2894,1577.5925,1320.0341,1789.1139,1473.1465,1228.6034,1503.3629,1480.5106,1572.7235,1457.4156,1487.5433,1360.624,1711.6949,1177.2306,1309.2012,1441.9066,-50.0052,-122.5446,393.6307,448.5886,3.6213,0.3022,-31.5237,-126.8133,0.0279,0.1025,0.0266,0.0398,-0.0076,0.05,-0.027,0.0057,43.6562,42.5181,46.3479,44.5729,44.7354,46.4756,41.2305,46.6855
21,21,52.39853,20.70308,9672.6,327.0,LOT283,0,11.0,46.1057,2.5523,40.9768,50.6589,79.5092,2.3177,0.0,0.9801,0.0523,-0.0261,0.0828,0.4415,0.4382,0.399,0.4119,-45.8178,-45.9163,-47.3597,-0.2726,-0.5712,1.8647,221.0577,0.0524,2170.5829,-2846.0122,-238.0762,2530.5449,2633.0999,-1213.9046,-1655.882,593.549,20215256.2393,20849572.3706,20666532.1467,22423654.8306,21486672.3715,21519408.1741,21824523.5778,22799014.3261,989152.5722,10854.1588,583001.9848,449456.1459,884382.1992,122132.3944,-212711.4057,1035105.0142,803.9004,752.445,730.5447,644.7253,754.0352,1046.0307,683.9573,924.7708,813.8104,791.6325,721.9616,905.3939,710.7328,753.962,804.3603,692.2401,1406.2396,1468.9529,1598.441,1389.6842,1660.1838,1360.8503,1326.9778,1570.2474,1645.6448,1730.4784,1288.2044,923.6786,1303.3118,1602.6372,1627.638,1049.2901,-354.8158,267.4167,138.4939,-161.5503,25.968,305.0192,-533.8094,-202.6211,0.0493,-0.0113,0.0782,0.0235,-0.0106,-0.0653,0.0451,-0.0789,46.5076,49.0025,44.3709,41.3873,42.473,45.739,46.4542,42.8328
22,22,52.40965,20.69051,9661.7,327.0,LOT283,0,9.0,44.0245,2.3717,38.9766,49.3302,72.8824,2.3251,0.0,0.9952,0.0592,0.0137,0.1311,0.4739,0.5684,0.4074,0.4368,-43.0249,-46.4406,-48.9261,1.1557,0.2914,3.2466,217.5227,-0.0771,511.039,-1125.722,-2386.8958,-1398.6376,2361.9912,1526.515,3438.6271,-134.8823,21140494.2963,23241350.5161,23711012.3844,22406258.5183,23442795.5253,20831757.7174,20480779.6805,22831701.0325,-602661.0733,1031204.1497,38580.247,1831589.8107,-825210.8611,317265.9897,-467849.7079,480543.3085,874.334,872.6291,906.5802,832.326,836.2843,780.8836,854.3514,819.0656,898.3783,823.3013,687.9509,784.4435,740.3339,830.5338,728.0264,923.2116,1718.6401,1491.2871,1456.5853,1275.7963,1376.1569,1425.5191,1399.0836,1536.5151,1435.4037,1279.8091,1447.9369,1587.7769,1509.6539,1551.4222,1682.7972,1364.0693,49.3216,186.4169,135.0997,107.5431,154.4882,456.1509,315.2011,-132.7201,-0.0113,0.0001,0.0521,0.0562,-0.0322,0.0503,0.0158,0.0654,47.7501,44.0742,46.0357,45.4704,42.6964,47.2958,42.8589,44.12
23,23,52.42077,20.67794,9649.1,327.0,LOT283,0,11.0,45.7414,2.4643,40.7463,50.4395,59.3714,1.3854,0.0,0.9872,0.0601,0.0245,0.1239,0.5212,0.5169,0.3738,0.3913,-43.9017,-46.3472,-46.2981,-0.4554,-0.0686,0.561,217.1879,-0.3998,-3043.3305,217.7839,370.7922,-1087.5593,231.8634,259.872,-2970.2442,372.162,19818863.6201,21352759.4568,21866800.505,19517515.0377,21872417.2919,21283999.092,22202329.0893,22109185.5045,-964282.9233,2168589.1747,-374969.7262,523498.6822,-2039819.9198,-1136662.1806,-1749187.7499,486087.0041,745.3756,949.7623,801.0182,826.5255,850.2447,715.7875,752.9019,784.2076,727.9184,792.747,873.8472,702.2544,677.7308,776.4636,854.7446,878.0985,1460.1155,1685.364,1592.9888,1572.5676,1757.7009,1427.9876,1505.425,1760.1424,1713.7306,1357.1607,1465.3652,1052.8371,1691.7264,1531.6009,1253.0548,1308.4538,-428.3733,159.0628,-28.5315,139.1063,355.3367,-317.2301,-288.594,108.8575,0.0052,-0.0757,0.0146,-0.0584,-0.0552,-0.0188,-0.009,0.0294,44.5528,41.5976,42.9671,47.7444,46.0431,41.1279,45.2791,47.2407
24,24,52.43189,20.66537,9635.1,327.0,LOT283,0,10.0,46.7128,2.8093,41.4852,51.2345,75.5273,2.8041,0.0,1.0299,0.042,-0.0049,0.0806,0.5831,0.6215,0.4169,0.4138,-44.3088,-44.4319,-48.3421,-3.5095,0.1184,2.44,222.1983,0.1256,-1022.4748,-3310.8987,841.6024,877.0309,-2659.8683,1244.1756,-2769.383,-1240.9684,22505196.9039,22498687.856,21680917.1226,22374085.9534,22625326.9795,24461865.0321,21459794.6896,23841989.1088,1421248.5369,398568.6844,-1046102.6718,-793997.723,-2080787.1686,2453325.7377,1000707.2384,-183763.0172,869.3521,662.5205,787.0012,810.85,891.0369,730.9042,878.4191,702.9056,799.3112,946.3368,769.6311,944.3256,822.5798,787.2604,861.8663,887.5486,1542.8816,1662.3282,1465.2307,1304.4751,1337.8969,1561.4887,1469.5159,1697.4679,1733.1216,1317.135,1235.6579,1477.2289,1378.6719,1382.5726,1637.5055,1238.7792,-154.5317,62.8761,-148.8767,-30.2292,99.5055,-29.7188,-244.7275,60.2281,-0.0134,0.0614,-0.0758,0.0202,-0.0293,-0.055,-0.0204,-0.0052,46.0663,44.372,48.6509,43.7556,41.5727,44.1807,45.0304,45.2103
25,25,52.44302,20.6528,9619.7,327.0,LOT283,0,12.0,45.2139,3.1273,39.2835,50.3527,78.314,1.6548,0.0,0.9852,0.05,-0.0013,0.1272,0.4038,0.5877,0.4045,0.3964,-47.2818,-44.4204,-43.7293,0.125,0.2037,1.8307,216.5938,0.3854,-1672.3539,-1627.0342,992.2186,130.2931,-1487.6226,1468.9015,1181.865,-436.677,20830060.3826,23397598.1084,19954103.7392,22783631.2458,23057927.6957,20373946.8987,22918949.4448,19602046.7301,-882217.2097,-103141.9286,1420035.1017,-301308.2291,1076724.7689,-253387.7901,206845.5239,417770.4118,614.1174,826.1059,854.0188,1087.4556,868.6084,735.9027,762.4901,862.3354,765.6567,729.0648,765.217,554.3749,915.6017,722.905,904.2306,686.5217,1480.9706,1171.4554,1393.8514,1497.9623,1440.5601,1547.4894,1584.0333,1058.0051,1579.6014,1741.3796,1293.3174,1524.0454,1438.9442,1441.1737,1114.0635,1581.4948,-32.0915,-264.0508,197.6973,125.6842,55.7096,-78.3348,-427.1547,-161.5367,0.0398,0.0833,-0.0432,-0.0084,0.0158,0.0862,0.0439,-0.0227,46.622,43.762,42.0557,44.9684,44.9222,50.7549,46.5856,44.8206
26,26,52.45414,20.64024,9603.1,327.0,LOT283,0,9.0,42.642,2.6925,37.0822,48.5726,66.4449,2.0191,0.0,0.9844,0.0614,-0.0211,0.1206,0.5102,0.4993,0.4095,0.4309,-44.3433,-46.0796,-45.8973,0.3519,0.1764,2.4901,219.9459,0.1036,2112.2861,-677.9933,1733.4168,680.9713,-2467.0586,-630.2508,346.8994,1004.9433,19965462.751,23619078.8625,22459273.8282,21424067.7373,21491847.8495,22139413.0188,22511930.169,22574071.4743,-1466268.6843,-718219.5495,-187372.9691,251201.4132,-283360.4805,-1041444.4631,-753302.9511,1039882.3287,901.3365,671.2029,763.1154,858.286,747.3525,947.6928,753.1114,896.1394,718.9506,749.9523,1051.7363,761.8749,710.3225,771.4941,1058.5162,824.9748,1361.0264,1715.0525,1431.3987,1591.7471,1569.1303,1632.729,1575.7533,1599.6968,1788.5381,1468.4051,1531.2601,1574.9242,1516.2459,1573.6084,1345.4185,1523.9882,187.9719,-218.566,-198.9678,-240.259,434.0305,-61.5099,-23.8898,356.7585,0.0245,-0.0362,0.0127,-0.0971,0.0067,-0.0603,0.0223,-0.0128,44.9166,43.271,46.4855,44.5147,47.6069,45.352,46.9586,41.9186
27,27,52.46526,20.62767,9585.5,327.0,LOT283,0,12.0,48.5687,2.081,44.1973,53.6147,83.5905,2.8518,0.0,1.0278,0.0507,0.0387,0.0754,0.441,0.5821,0.445,0.3464,-45.4295,-47.0012,-46.7373,-5.5794,-0.439,2.8539,218.8404,0.1953,268.2239,-1538.914,511.7625,-2023.1076,-2232.7215,2202.3427,126.9068,107.642,23107494.8816,19575768.8956,22472252.7528,21724487.137,18165883.7321,21483896.2303,22509623.8819,27737175.2132,-1514088.9107,-2838845.5373,679608.2214,-2492707.0345,-1014488.488,2251461.9627,185781.6643,1495961.3595,680.5182,992.385,827.3436,747.118,793.3611,783.2179,790.6371,1106.869,887.9923,882.1134,793.4748,874.3218,758.4224,930.1604,882.8228,688.8101,1510.3763,1454.2536,1472.0084,1818.6757,1558.6022,1546.7594,1447.1249,1321.3359,1657.8722,1807.3134,1422.3507,1202.6233,1678.5768,1567.509,1395.3566,1571.4846,64.9922,-522.2022,11.1469,154.4267,266.653,-229.4847,-210.0107,-383.521,-0.0043,-0.0501,-0.1274,-0.0644,0.0235,0.0075,0.0051,0.0387,48.5082,46.7126,44.5282,45.3131,44.6754,44.0659,42.6376,43.68
28,28,52.47638,20.6151,9567.0,327.0,LOT283,0,10.0,45.8799,2.5731,41.8166,51.3665,66.2603,1.7326,0.0,1.0284,0.0446,0.0129,0.0965,0.385,0.588,0.3985,0.4051,-45.0685,-44.4132,-46.3228,1.1832,-0.0538,2.0492,216.1888,0.1861,-1909.1234,1139.4752,-392.6133,420.1758,982.83,882.5816,-865.1718,-3918.767,22866283.7145,22956362.384,20317533.3523,21667652.1314,22012779.4936,21322307.6067,19491103.9988,23460982.174,309395.1515,122763.6021,-329284.0775,571135.2684,-692922.0613,960380.7086,195077.9728,228930.8823,841.4304,862.8044,825.8679,841.6622,809.155,658.0226,722.0523,892.2344,700.3206,846.5861,791.7732,652.9402,725.7257,688.7746,819.1577,677.1501,1593.7773,1306.6034,1224.4752,1527.6824,1314.9548,1460.4663,1416.1235,1716.2919,1282.0934,2029.2292,1200.9518,1175.6088,1435.4997,1434.3657,1654.6464,1258.2464,-124.2158,71.6748,24.1641,-117.836,-106.3032,-97.1072,-226.1048,-113.991,-0.0085,-0.0608,-0.0361,-0.0098,0.0552,0.0461,0.0004,0.0313,47.5238,43.443,46.2801,45.4873,44.4464,45.4724,42.9437,49.1475
29,29,52.4875,20.60253,9547.8,327.0,LOT283,0,12.0,44.4509,2.7274,40.145,48.6647,106.6944,1.6823,0.0,1.0105,0.0611,0.0192,0.0948,0.4495,0.5753,0.4127,0.4072,-48.8043,-45.0042,-48.1543,-1.4062,-0.0623,1.1891,214.1602,-0.1713,1800.0921,1026.94,637.2904,-3044.002,1390.6459,-546.3568,-826.8329,-734.5678,21635747.6562,20708086.7908,21323806.1286,20298127.3098,20733586.9658,23751238.0151,19861483.943,22454696.7095,5470.385,183565.4826,80876.233,-239442.2184,-1536556.0446,1950670.7484,962908.0066,-1457167.0687,678.8304,689.145,754.0421,766.8514,695.0181,672.5315,794.8157,701.4754,831.9196,861.3886,739.9973,773.0533,936.5163,666.9239,678.4875,679.5582,1585.8608,1377.8793,1553.8214,1556.5721,1474.6494,1550.4682,1623.7065,1449.7323,1530.1804,1460.6979,1251.7198,1651.0536,1401.3611,1516.8982,1720.2321,1866.5222,-216.4657,-220.2289,-27.6497,-217.1503,-24.7751,357.0332,-10.652,-145.1173,0.0332,-0.0635,-0.0569,-0.0311,0.0377,0.0032,-0.077,0.0118,45.3715,46.0464,42.3717,42.7072,44.5812,47.024,45.2259,44.078
30,30,52.49862,20.58996,9528.2,327.0,LOT283,0,12.0,42.3074,3.0519,37.9337,46.7577,73.6771,1.665,0.0,0.993,0.0541,0.0079,0.0178,0.4712,0.6,0.3931,0.411,-45.5914,-45.0196,-49.3457,-3.0696,-0.2738,3.713,222.948,0.1438,-1463.4753,727.7216,-800.8977,-1141.9851,-377.4389,-848.9473,560.7955,-820.5523,19748060.5143,24296261.241,23900031.7482,23573929.57,23061718.2742,22952253.15,23492300.3748,21287145.3556,8291.2193,-61201.2857,-588633.9956,179818.391,2055979.5074,-1098518.481,272997.8908,-182007.3115,851.2073,760.9634,979.2455,790.594,745.3288,607.5337,672.9557,892.6502,901.8024,615.8647,607.6466,873.6853,695.7239,889.1504,850.6592,790.8146,1380.378,1588.9538,1545.3849,1496.8584,1334.8271,1737.7639,1579.0396,1295.0744,1497.0671,1116.71,987.1498,1781.0627,1330.3524,1339.8925,1701.3971,1596.1251,124.0696,20.7062,-25.15,-343.1427,-120.8846,289.2631,-239.537,144.3835,0.1119,0.0932,-0.0431,0.0551,0.0084,0.049,0.0677,-0.0122,44.0283,43.9307,46.5117,44.2047,41.7107,47.699,42.0329,47.4681
