tick,snapshot_idx,snapshot_time,icao24,callsign,origin_country,latitude,longitude,baro_altitude,geo_altitude,velocity,true_track,vertical_rate,on_ground,time_position,last_contact,position_source,is_anomaly,anomaly_kind
41,41,1700000615.0,478129,WZZ2BV,Hungary,51.91605,20.51456,10814.7,10837.4,220.0,280.0,0.0,False,1700000615.0,1700000615.0,0,0,
41,41,1700000615.0,4ba8c2,TAR9FX,Turkey,52.19948,21.23523,9518.4,9539.1,245.0,270.0,0.0,False,1700000615.0,1700000615.0,0,0,
41,41,1700000615.0,4cab4c,EZY42AC,United Kingdom,54.36533,19.78569,11797.3,11816.0,238.0,100.0,0.0,False,1700000615.0,1700000615.0,0,0,
42,42,1700000630.0,4ca87b,RYR2KE,Ireland,54.3995,20.79184,10950.5,10964.2,230.0,90.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,471f8b,LOT283,Poland,53.4774,19.5369,9522.4,9544.6,220.0,320.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,3c6589,DLH4ZW,Germany,53.74123,16.81163,11466.3,11484.7,240.0,80.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,4b1805,SWR12X,Switzerland,51.519,17.2402,10795.6,10822.9,235.0,200.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,440048,BAW893,United Kingdom,56.00646216216219,14.756985497003221,12049.4,12069.4,250.0,60.0,0.0,False,1700000630.0,1700000630.0,0,1,smooth_drift
42,42,1700000630.0,4ac9b0,SAS2HK,Sweden,54.86157,18.93522,10477.4,10492.2,220.0,120.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,3917a3,AFR1219,France,52.1654113868989,12.048765831117308,10988.3,11006.0,225.0,150.0,0.0,False,1700000630.0,1700000630.0,0,1,smooth_drift
42,42,1700000630.0,46b8c1,FIN6KP,Finland,54.82802,20.24876,9977.4,9995.4,215.0,200.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,4ca8e0,RYR3LM,Ireland,53.02676,17.84727,11206.3,11224.2,232.0,240.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,478129,WZZ2BV,Hungary,51.92119,20.46717,10800.9,10826.9,220.0,280.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,4ba8c2,TAR9FX,Turkey,52.19947,21.18131,9509.2,9535.7,245.0,270.0,0.0,False,1700000630.0,1700000630.0,0,0,
42,42,1700000630.0,4cab4c,EZY42AC,United Kingdom,54.35974,19.83995,11805.3,11821.7,238.0,100.0,0.0,False,1700000630.0,1700000630.0,0,0,
43,43,1700000645.0,4ca87b,RYR2KE,Ireland,54.39948,20.84514,10947.7,10969.1,230.0,90.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,471f8b,LOT283,Poland,53.50013,19.50483,9521.4,9550.7,220.0,320.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,3c6589,DLH4ZW,Germany,53.74684,16.86555,11468.1,11485.1,240.0,80.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,4b1805,SWR12X,Switzerland,51.48921,17.22279,10788.9,10798.7,235.0,200.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,440048,BAW893,United Kingdom,56.15774459459458,14.610197056455679,12049.5,12070.6,250.0,60.0,0.0,False,1700000645.0,1700000645.0,0,1,smooth_drift
43,43,1700000645.0,4ac9b0,SAS2HK,Sweden,54.84673,18.97986,10468.2,10484.2,220.0,120.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,3917a3,AFR1219,France,52.27393880087267,11.86904120804867,10991.3,11009.4,225.0,150.0,0.0,False,1700000645.0,1700000645.0,0,1,smooth_drift
43,43,1700000645.0,46b8c1,FIN6KP,Finland,54.80077,20.23155,9978.3,10003.1,215.0,200.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,4ca8e0,RYR3LM,Ireland,53.0111,17.80223,11206.1,11220.1,232.0,240.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,478129,WZZ2BV,Hungary,51.92634,20.41977,10807.5,10821.6,220.0,280.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,4ba8c2,TAR9FX,Turkey,52.19946,21.12738,9511.3,9542.3,245.0,270.0,0.0,False,1700000645.0,1700000645.0,0,0,
43,43,1700000645.0,4cab4c,EZY42AC,United Kingdom,54.35416,19.89421,11802.4,11824.1,238.0,100.0,0.0,False,1700000645.0,1700000645.0,0,0,
44,44,1700000660.0,4ca87b,RYR2KE,Ireland,54.39947,20.89844,10954.6,10982.2,230.0,90.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,471f8b,LOT283,Poland,53.52286,19.47275,9524.9,9549.8,220.0,320.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,3c6589,DLH4ZW,Germany,53.75245,16.91947,11467.7,11478.2,240.0,80.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,4b1805,SWR12X,Switzerland,51.45942,17.20539,10788.1,10804.5,235.0,200.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,440048,BAW893,United Kingdom,56.31292702702704,14.457858615908133,12042.5,12059.0,250.0,60.0,0.0,False,1700000660.0,1700000660.0,0,1,smooth_drift
44,44,1700000660.0,4ac9b0,SAS2HK,Sweden,54.83188,19.02448,10466.8,10493.0,220.0,120.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,3917a3,AFR1219,France,52.38626621484647,11.683566584980035,10991.6,11012.9,225.0,150.0,0.0,False,1700000660.0,1700000660.0,0,1,smooth_drift
44,44,1700000660.0,46b8c1,FIN6KP,Finland,54.77351,20.21435,9981.7,9999.6,215.0,200.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,4ca8e0,RYR3LM,Ireland,52.99544,17.75719,11198.2,11219.2,232.0,240.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,478129,WZZ2BV,Hungary,51.93148,20.37237,10810.0,10826.6,220.0,280.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,4ba8c2,TAR9FX,Turkey,52.19945,21.07346,9508.9,9531.6,245.0,270.0,0.0,False,1700000660.0,1700000660.0,0,0,
44,44,1700000660.0,4cab4c,EZY42AC,United Kingdom,54.34857,19.94846,11804.0,11823.6,238.0,100.0,0.0,False,1700000660.0,1700000660.0,0,0,
45,45,1700000675.0,4ca87b,RYR2KE,Ireland,54.39946,20.95174,10948.7,10967.2,230.0,90.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,471f8b,LOT283,Poland,53.54559,19.44064,9529.4,9552.4,220.0,320.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,3c6589,DLH4ZW,Germany,53.75806,16.9734,11460.4,11490.0,240.0,80.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,4b1805,SWR12X,Switzerland,51.42963,17.188,10791.2,10809.7,235.0,200.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,440048,BAW893,United Kingdom,56.47190945945946,14.300020175360583,12044.2,12065.0,250.0,60.0,0.0,False,1700000675.0,1700000675.0,0,1,smooth_drift
45,45,1700000675.0,4ac9b0,SAS2HK,Sweden,54.81703,19.06909,10468.7,10490.2,220.0,120.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,3917a3,AFR1219,France,52.50249362882023,11.492341961911398,10993.7,11011.3,225.0,150.0,0.0,False,1700000675.0,1700000675.0,0,1,smooth_drift
45,45,1700000675.0,46b8c1,FIN6KP,Finland,54.74626,20.19717,9978.5,10000.2,215.0,200.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,4ca8e0,RYR3LM,Ireland,52.97979,17.71218,11202.8,11225.4,232.0,240.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,478129,WZZ2BV,Hungary,51.93662,20.32497,10813.6,10831.1,220.0,280.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,4ba8c2,TAR9FX,Turkey,52.19943,21.01954,9512.5,9533.3,245.0,270.0,0.0,False,1700000675.0,1700000675.0,0,0,
45,45,1700000675.0,4cab4c,EZY42AC,United Kingdom,54.34298,20.00269,11798.4,11824.2,238.0,100.0,0.0,False,1700000675.0,1700000675.0,0,0,
46,46,1700000690.0,4ca87b,RYR2KE,Ireland,54.39945,21.00504,10956.1,10970.7,230.0,90.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,471f8b,LOT283,Poland,53.56832,19.40852,9534.1,9547.8,220.0,320.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,3c6589,DLH4ZW,Germany,53.76367,17.02734,11463.9,11484.7,240.0,80.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,4b1805,SWR12X,Switzerland,51.39984,17.17062,10791.9,10814.1,235.0,200.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,440048,BAW893,United Kingdom,56.63474189189193,14.13673173481304,12040.0,12066.9,250.0,60.0,0.0,False,1700000690.0,1700000690.0,0,1,smooth_drift
46,46,1700000690.0,4ac9b0,SAS2HK,Sweden,54.80219,19.11368,10469.9,10492.3,220.0,120.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,3917a3,AFR1219,France,52.62252104279403,11.295367338842764,10994.6,11017.1,225.0,150.0,0.0,False,1700000690.0,1700000690.0,0,1,smooth_drift
46,46,1700000690.0,46b8c1,FIN6KP,Finland,54.719,20.17999,9980.6,10002.6,215.0,200.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,4ca8e0,RYR3LM,Ireland,52.96413,17.66718,11208.5,11229.7,232.0,240.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,478129,WZZ2BV,Hungary,51.94177,20.27756,10816.0,10836.7,220.0,280.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,4ba8c2,TAR9FX,Turkey,52.19942,20.96561,9510.8,9531.8,245.0,270.0,0.0,False,1700000690.0,1700000690.0,0,0,
46,46,1700000690.0,4cab4c,EZY42AC,United Kingdom,54.3374,20.05693,11802.0,11822.9,238.0,100.0,0.0,False,1700000690.0,1700000690.0,0,0,
47,47,1700000705.0,4ca87b,RYR2KE,Ireland,54.39944,21.05834,10955.1,10986.9,230.0,90.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,471f8b,LOT283,Poland,53.59105,19.37638,9532.0,9548.5,220.0,320.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,3c6589,DLH4ZW,Germany,53.76928,17.08129,11457.6,11477.6,240.0,80.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,4b1805,SWR12X,Switzerland,51.37005,17.15325,10792.6,10805.5,235.0,200.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,440048,BAW893,United Kingdom,56.801474324324325,13.967893294265497,12046.6,12066.6,250.0,60.0,0.0,False,1700000705.0,1700000705.0,0,1,smooth_drift
47,47,1700000705.0,4ac9b0,SAS2HK,Sweden,54.78734,19.15825,10472.0,10490.7,220.0,120.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,3917a3,AFR1219,France,52.7463984567678,11.092592715774128,10997.5,11026.9,225.0,150.0,0.0,False,1700000705.0,1700000705.0,0,1,smooth_drift
47,47,1700000705.0,46b8c1,FIN6KP,Finland,54.69175,20.16283,9986.5,10008.0,215.0,200.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,4ca8e0,RYR3LM,Ireland,52.94847,17.6222,11213.8,11227.7,232.0,240.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,478129,WZZ2BV,Hungary,51.94691,20.23014,10819.8,10834.6,220.0,280.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,4ba8c2,TAR9FX,Turkey,52.19941,20.91169,9507.4,9518.2,245.0,270.0,0.0,False,1700000705.0,1700000705.0,0,0,
47,47,1700000705.0,4cab4c,EZY42AC,United Kingdom,54.33181,20.11115,11794.9,11811.9,238.0,100.0,0.0,False,1700000705.0,1700000705.0,0,0,
48,48,1700000720.0,4ca87b,RYR2KE,Ireland,54.39943,21.11163,10967.1,10987.3,230.0,90.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,471f8b,LOT283,Poland,53.61378,19.34422,9533.4,9558.8,220.0,320.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,3c6589,DLH4ZW,Germany,53.77489,17.13524,11457.4,11482.9,240.0,80.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,4b1805,SWR12X,Switzerland,51.34026,17.13589,10798.7,10821.6,235.0,200.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,440048,BAW893,United Kingdom,56.972006756756755,13.793604853717948,12036.8,12053.8,250.0,60.0,0.0,False,1700000720.0,1700000720.0,0,1,smooth_drift
48,48,1700000720.0,4ac9b0,SAS2HK,Sweden,54.77249,19.20281,10478.9,10494.2,220.0,120.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,3917a3,AFR1219,France,52.87412587074159,10.884068092705489,10996.1,11006.9,225.0,150.0,0.0,False,1700000720.0,1700000720.0,0,1,smooth_drift
48,48,1700000720.0,46b8c1,FIN6KP,Finland,54.66449,20.14568,9977.5,9995.2,215.0,200.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,4ca8e0,RYR3LM,Ireland,52.93282,17.57723,11221.4,11234.0,232.0,240.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,478129,WZZ2BV,Hungary,51.95206,20.18272,10817.8,10842.9,220.0,280.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,4ba8c2,TAR9FX,Turkey,52.1994,20.85777,9506.2,9525.8,245.0,270.0,0.0,False,1700000720.0,1700000720.0,0,0,
48,48,1700000720.0,4cab4c,EZY42AC,United Kingdom,54.32622,20.16537,11799.7,11810.3,238.0,100.0,0.0,False,1700000720.0,1700000720.0,0,0,
49,49,1700000735.0,4ca87b,RYR2KE,Ireland,54.39941,21.16493,10968.2,10982.8,230.0,90.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,471f8b,LOT283,Poland,53.63651,19.31205,9529.4,9552.5,220.0,320.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,3c6589,DLH4ZW,Germany,53.7805,17.1892,11455.4,11472.7,240.0,80.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,4b1805,SWR12X,Switzerland,51.31047,17.11855,10803.4,10826.1,235.0,200.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,440048,BAW893,United Kingdom,57.14638918918919,13.613866413170424,12039.8,12055.7,250.0,60.0,0.0,False,1700000735.0,1700000735.0,0,1,smooth_drift
49,49,1700000735.0,4ac9b0,SAS2HK,Sweden,54.75765,19.24735,10474.6,10488.5,220.0,120.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,3917a3,AFR1219,France,53.00570328471539,10.669793469636852,10999.1,11019.8,225.0,150.0,0.0,False,1700000735.0,1700000735.0,0,1,smooth_drift
49,49,1700000735.0,46b8c1,FIN6KP,Finland,54.63724,20.12854,9984.9,9996.1,215.0,200.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,4ca8e0,RYR3LM,Ireland,52.91716,17.53228,11223.7,11232.9,232.0,240.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,478129,WZZ2BV,Hungary,51.9572,20.13529,10823.0,10848.9,220.0,280.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,4ba8c2,TAR9FX,Turkey,52.19939,20.80385,9512.8,9540.6,245.0,270.0,0.0,False,1700000735.0,1700000735.0,0,0,
49,49,1700000735.0,4cab4c,EZY42AC,United Kingdom,54.32063,20.21958,11791.6,11810.1,238.0,100.0,0.0,False,1700000735.0,1700000735.0,0,0,
50,50,1700000750.0,4ca87b,RYR2KE,Ireland,54.3994,21.21823,10967.4,10974.6,230.0,90.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,471f8b,LOT283,Poland,53.65924,19.27985,9527.4,9557.3,220.0,320.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,3c6589,DLH4ZW,Germany,53.78611,17.24316,11450.0,11466.3,240.0,80.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,4b1805,SWR12X,Switzerland,51.28068,17.10122,10803.4,10824.0,235.0,200.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,440048,BAW893,United Kingdom,57.32462162162162,13.42862797262288,12042.2,12055.9,250.0,60.0,0.0,False,1700000750.0,1700000750.0,0,1,smooth_drift
50,50,1700000750.0,4ac9b0,SAS2HK,Sweden,54.7428,19.29188,10469.5,10492.1,220.0,120.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,3917a3,AFR1219,France,53.14113069868917,10.44976884656822,10993.2,11010.3,225.0,150.0,0.0,False,1700000750.0,1700000750.0,0,1,smooth_drift
50,50,1700000750.0,46b8c1,FIN6KP,Finland,54.60998,20.11141,9988.1,10007.1,215.0,200.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,4ca8e0,RYR3LM,Ireland,52.9015,17.48735,11223.6,11242.3,232.0,240.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,478129,WZZ2BV,Hungary,51.96234,20.08786,10830.3,10844.3,220.0,280.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,4ba8c2,TAR9FX,Turkey,52.19937,20.74992,9522.2,9542.4,245.0,270.0,0.0,False,1700000750.0,1700000750.0,0,0,
50,50,1700000750.0,4cab4c,EZY42AC,United Kingdom,54.31505,20.27378,11797.8,11817.8,238.0,100.0,0.0,False,1700000750.0,1700000750.0,0,0,
51,51,1700000765.0,4ca87b,RYR2KE,Ireland,54.39939,21.27153,10963.9,10986.4,230.0,90.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,471f8b,LOT283,Poland,53.68197,19.24765,9520.7,9533.7,220.0,320.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,3c6589,DLH4ZW,Germany,53.79172,17.29714,11441.8,11463.6,240.0,80.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,4b1805,SWR12X,Switzerland,51.25089,17.08389,10801.5,10821.2,235.0,200.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,440048,BAW893,United Kingdom,57.50670405405408,13.237889532075332,12045.9,12064.1,250.0,60.0,0.0,False,1700000765.0,1700000765.0,0,1,smooth_drift
51,51,1700000765.0,4ac9b0,SAS2HK,Sweden,54.72795,19.33638,10475.3,10508.3,220.0,120.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,3917a3,AFR1219,France,53.280408112662926,10.223944223499586,10985.9,11011.8,225.0,150.0,0.0,False,1700000765.0,1700000765.0,0,1,smooth_drift
51,51,1700000765.0,46b8c1,FIN6KP,Finland,54.58273,20.09429,9983.4,10000.0,215.0,200.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,4ca8e0,RYR3LM,Ireland,52.88585,17.44243,11225.0,11238.7,232.0,240.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,478129,WZZ2BV,Hungary,51.96749,20.04042,10824.7,10852.6,220.0,280.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,4ba8c2,TAR9FX,Turkey,52.19936,20.696,9522.4,9541.3,245.0,270.0,0.0,False,1700000765.0,1700000765.0,0,0,
51,51,1700000765.0,4cab4c,EZY42AC,United Kingdom,54.30946,20.32798,11800.2,11824.1,238.0,100.0,0.0,False,1700000765.0,1700000765.0,0,0,
52,52,1700000780.0,4ca87b,RYR2KE,Ireland,54.39938,21.32483,10956.3,10972.3,230.0,90.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,471f8b,LOT283,Poland,53.7047,19.21542,9528.2,9544.7,220.0,320.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,3c6589,DLH4ZW,Germany,53.79732,17.35112,11435.8,11460.8,240.0,80.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,4b1805,SWR12X,Switzerland,51.2211,17.06658,10805.5,10832.4,235.0,200.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,440048,BAW893,United Kingdom,57.69258648648648,13.041751091527775,12045.4,12053.8,250.0,60.0,0.0,False,1700000780.0,1700000780.0,0,1,smooth_drift
52,52,1700000780.0,4ac9b0,SAS2HK,Sweden,54.71311,19.38088,10466.2,10481.3,220.0,120.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,3917a3,AFR1219,France,53.42353552663673,9.992419600430948,10975.0,10993.1,225.0,150.0,0.0,False,1700000780.0,1700000780.0,0,1,smooth_drift
52,52,1700000780.0,46b8c1,FIN6KP,Finland,54.55547,20.07719,9990.6,10023.4,215.0,200.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,4ca8e0,RYR3LM,Ireland,52.87019,17.39753,11226.9,11250.9,232.0,240.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,478129,WZZ2BV,Hungary,51.97263,19.99298,10828.0,10852.5,220.0,280.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,4ba8c2,TAR9FX,Turkey,52.19935,20.64208,9522.8,9540.7,245.0,270.0,0.0,False,1700000780.0,1700000780.0,0,0,
52,52,1700000780.0,4cab4c,EZY42AC,United Kingdom,54.30387,20.38217,11815.2,11834.7,238.0,100.0,0.0,False,1700000780.0,1700000780.0,0,0,
53,53,1700000795.0,4ca87b,RYR2KE,Ireland,54.39937,21.37813,10958.4,10984.8,230.0,90.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,471f8b,LOT283,Poland,53.72743,19.18317,9522.3,9550.1,220.0,320.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,3c6589,DLH4ZW,Germany,53.80293,17.40511,11429.9,11453.7,240.0,80.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,4b1805,SWR12X,Switzerland,51.19131,17.04928,10798.8,10822.5,235.0,200.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,440048,BAW893,United Kingdom,57.882368918918914,12.840112650980245,12037.8,12063.5,250.0,60.0,0.0,False,1700000795.0,1700000795.0,0,1,smooth_drift
53,53,1700000795.0,4ac9b0,SAS2HK,Sweden,54.69826,19.42535,10465.6,10481.7,220.0,120.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,3917a3,AFR1219,France,53.570462940610504,9.755094977362313,10969.5,11000.0,225.0,150.0,0.0,False,1700000795.0,1700000795.0,0,1,smooth_drift
53,53,1700000795.0,46b8c1,FIN6KP,Finland,54.52822,20.06009,9993.0,10014.8,215.0,200.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,4ca8e0,RYR3LM,Ireland,52.85453,17.35264,11234.4,11255.5,232.0,240.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,478129,WZZ2BV,Hungary,51.97777,19.94553,10824.0,10842.0,220.0,280.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,4ba8c2,TAR9FX,Turkey,52.19934,20.58816,9514.3,9542.3,245.0,270.0,0.0,False,1700000795.0,1700000795.0,0,0,
53,53,1700000795.0,4cab4c,EZY42AC,United Kingdom,54.29828,20.43635,11815.1,11839.7,238.0,100.0,0.0,False,1700000795.0,1700000795.0,0,0,
54,54,1700000810.0,4ca87b,RYR2KE,Ireland,54.39935,21.43142,10959.4,10981.4,230.0,90.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,471f8b,LOT283,Poland,53.75016,19.15091,9518.0,9538.9,220.0,320.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,3c6589,DLH4ZW,Germany,53.80854,17.4591,11426.8,11447.3,240.0,80.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,4b1805,SWR12X,Switzerland,51.16152,17.03199,10793.8,10806.7,235.0,200.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,440048,BAW893,United Kingdom,58.07600135135135,12.63307421043271,12031.7,12049.2,250.0,60.0,0.0,False,1700000810.0,1700000810.0,0,1,smooth_drift
54,54,1700000810.0,4ac9b0,SAS2HK,Sweden,54.68341,19.46981,10455.2,10483.8,220.0,120.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,3917a3,AFR1219,France,53.72129035458427,9.512070354293682,10971.9,10992.7,225.0,150.0,0.0,False,1700000810.0,1700000810.0,0,1,smooth_drift
54,54,1700000810.0,46b8c1,FIN6KP,Finland,54.50096,20.04301,9992.2,10017.1,215.0,200.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,4ca8e0,RYR3LM,Ireland,52.83888,17.30777,11230.6,11253.1,232.0,240.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,478129,WZZ2BV,Hungary,51.98292,19.89808,10821.3,10845.2,220.0,280.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,4ba8c2,TAR9FX,Turkey,52.19932,20.53423,9508.9,9526.3,245.0,270.0,0.0,False,1700000810.0,1700000810.0,0,0,
54,54,1700000810.0,4cab4c,EZY42AC,United Kingdom,54.2927,20.49052,11810.3,11816.7,238.0,100.0,0.0,False,1700000810.0,1700000810.0,0,0,
55,55,1700000825.0,4ca87b,RYR2KE,Ireland,54.39934,21.48472,10954.8,10972.5,230.0,90.0,0.0,False,1700000825.0,1700000825.0,0,0,
55,55,1700000825.0,471f8b,LOT283,Poland,53.77289,19.11863,9530.2,9554.8,220.0,320.0,0.0,False,1700000825.0,1700000825.0,0,0,
55,55,1700000825.0,3c6589,DLH4ZW,Germany,53.81415,17.51311,11436.1,11463.4,240.0,80.0,0.0,False,1700000825.0,1700000825.0,0,0,
55,55,1700000825.0,4b1805,SWR12X,Switzerland,51.13173,17.01471,10799.9,10815.8,235.0,200.0,0.0,False,1700000825.0,1700000825.0,0,0,
55,55,1700000825.0,440048,BAW893,United Kingdom,58.273433783783794,12.420535769885152,12029.6,12040.9,250.0,60.0,0.0,False,1700000825.0,1700000825.0,0,1,smooth_drift
55,55,1700000825.0,4ac9b0,SAS2HK,Sweden,54.66856,19.51425,10458.5,10485.0,220.0,120.0,0.0,False,1700000825.0,1700000825.0,0,0,
55,55,1700000825.0,3917a3,AFR1219,France,53.87596776855811,9.263295731225046,10973.8,10998.1,225.0,150.0,0.0,False,1700000825.0,1700000825.0,0,1,smooth_drift
55,55,1700000825.0,46b8c1,FIN6KP,Finland,54.47371,20.02594,9996.7,10017.3,215.0,200.0,0.0,False,1700000825.0,1700000825.0,0,0,
